"rt","accuracy","exp","colour","n","observer","distractor_no"
0.585030663001817,0,"2a",1,519,2,31
0.569644497008994,1,"2a",1,520,2,9
0.556517288001487,1,"2b",1,521,2,31
0.504063669999596,1,"2c",2,522,2,1
0.659780804999173,1,"2c",3,523,2,19
0.547106065991102,1,"2c",1,524,2,9
0.67765693902038,1,"1b",1,525,2,19
0.530492104007863,1,"2c",0,526,2,0
0.51478105399292,1,"1a",3,527,2,4
0.438569671998266,1,"1a",3,528,2,4
0.600434830004815,0,"1b",2,529,2,1
0.614531493018148,1,"1a",3,530,2,4
0.744045932980953,1,"1b",1,531,2,4
0.701634010998532,1,"2c",3,532,2,1
0.857911550992867,1,"1b",3,533,2,9
0.638622355996631,1,"2b",1,534,2,4
0.577993334009079,1,"2c",2,535,2,4
0.66400572200655,1,"1a",3,536,2,1
0.651228575996356,1,"2a",2,537,2,4
0.637243210017914,1,"2b",2,538,2,1
0.546010983001906,1,"2c",3,539,2,4
0.621344257000601,0,"2b",3,540,2,4
0.835193670995068,1,"2a",2,541,2,1
0.608821420988534,1,"2c",2,542,2,31
0.643579966010293,1,"1b",2,543,2,31
0.626893239998026,1,"1b",1,544,2,19
0.570633847004501,1,"2c",1,545,2,4
0.702133471000707,1,"2c",3,546,2,19
0.531972690019757,1,"2c",1,547,2,31
0.66400243100361,1,"2a",1,548,2,4
0.539977173990337,1,"2b",3,549,2,1
0.60492118797265,1,"2b",3,550,2,19
0.619536702986807,1,"2a",1,551,2,9
0.480771581991576,1,"2c",1,552,2,19
0.69637408197741,1,"1a",2,553,2,4
0.498983731988119,0,"2b",3,554,2,19
0.842230798007222,1,"2a",3,555,2,1
0.49707231199136,1,"1b",1,556,2,4
0.47902391399839,1,"1b",1,557,2,4
0.64567193199764,1,"2b",1,558,2,31
0.5576869219949,1,"1a",1,559,2,4
0.553189776983345,0,"2a",2,560,2,31
0.641694885998731,1,"2b",2,561,2,1
1.06225257500773,1,"1a",1,562,2,9
0.714986583014252,1,"2a",0,563,2,0
0.493916773993988,1,"2b",3,564,2,4
0.855734295997536,1,"1b",1,565,2,19
0.77895942502073,1,"2b",2,566,2,9
0.553762078983709,1,"2c",1,567,2,9
0.618485675979173,1,"1b",2,568,2,19
0.55516943600378,1,"2b",1,569,2,9
0.559276268992107,1,"2a",3,570,2,19
0.683458734012675,1,"1b",3,571,2,9
0.69713150098687,1,"2c",2,572,2,31
0.839923413994256,1,"1a",2,573,2,19
0.633963490021415,1,"2c",2,574,2,4
0.786417864990653,1,"2a",2,575,2,4
0.544662684987998,1,"1b",0,576,2,0
0.687345054990146,1,"2c",3,577,2,1
0.579872833011905,1,"2b",1,578,2,31
0.557316608988913,1,"2a",1,579,2,9
0.566636555013247,1,"1a",2,580,2,19
0.618149955000263,1,"2c",1,581,2,19
0.555311296018772,1,"2b",3,582,2,31
0.621410938998451,1,"2a",3,583,2,1
0.503336232999573,0,"2a",2,584,2,19
0.644084191997536,1,"1a",1,585,2,9
0.565253950015176,1,"2b",3,586,2,31
0.551305198983755,1,"2b",1,587,2,1
0.595275138999568,1,"1b",1,588,2,1
0.782626053987769,0,"1b",3,589,2,4
1.29071079799905,1,"2b",2,590,2,9
0.539214364020154,1,"2b",1,591,2,19
0.514630827005021,1,"2a",1,592,2,19
0.516050131001975,1,"2b",1,593,2,1
0.799490380013594,1,"1a",3,594,2,1
0.54668564000167,1,"1a",3,595,2,9
0.659145762998378,1,"2c",3,596,2,4
0.808748748007929,1,"1b",2,597,2,31
0.606936461990699,1,"2a",3,598,2,1
0.514166298002237,1,"2a",2,599,2,9
0.659536877006758,1,"1b",3,600,2,4
0.510283710988006,1,"2c",3,601,2,4
0.603936877014348,1,"1a",2,602,2,4
0.809056841011625,0,"1b",2,603,2,31
0.566978785005631,1,"2a",3,604,2,4
0.542512624000665,1,"2b",1,605,2,9
0.486850221001077,1,"2b",3,606,2,4
0.801245787006337,1,"1b",1,607,2,19
0.544581743015442,1,"2b",1,608,2,4
0.65799435399822,1,"1a",1,609,2,4
0.495743060018867,1,"2a",1,610,2,4
0.502450397994835,1,"2a",2,611,2,31
0.628844349994324,1,"2b",3,612,2,31
0.581684948003385,1,"2a",1,613,2,1
0.518491302005714,1,"1b",1,614,2,9
0.537860109005123,0,"2c",2,615,2,31
0.510450467001647,1,"1a",1,616,2,1
0.869213178986683,1,"2c",3,617,2,31
0.85199621898937,1,"1b",2,618,2,9
0.505464644986205,1,"2b",2,619,2,4
0.578645281988429,1,"1a",3,620,2,9
0.469155211991165,1,"2c",0,621,2,0
0.500713969988283,0,"2c",3,622,2,9
0.625270475022262,1,"1b",1,623,2,4
0.570119439013069,1,"1a",2,624,2,1
0.520734724006616,0,"2c",3,625,2,19
0.825574776012218,1,"2c",1,626,2,1
0.583313311013626,1,"2a",3,627,2,9
0.477386015001684,1,"2c",1,628,2,19
0.706288385001244,1,"2c",3,629,2,9
0.758853209001245,1,"1a",3,630,2,9
0.627454264002154,1,"1b",1,631,2,9
0.556866885017371,1,"2c",3,632,2,1
0.481507915013935,1,"1a",3,633,2,19
0.543480019987328,1,"2b",2,634,2,1
0.544870762998471,1,"2c",1,635,2,4
0.520119021006394,1,"2a",1,636,2,1
0.504689653986134,1,"2b",1,637,2,9
0.493059436004842,1,"1b",0,638,2,0
0.812731226993492,1,"2c",3,639,2,31
0.789527574990643,1,"1b",3,640,2,4
0.570913728006417,1,"2b",3,641,2,19
0.677591657993617,1,"2a",2,642,2,4
0.537625452008797,1,"1a",0,643,2,0
0.558273578004446,1,"2a",1,644,2,19
0.537650768004823,1,"2a",1,645,2,9
0.606287826987682,1,"1a",1,646,2,19
0.625653811992379,1,"2c",1,647,2,31
0.520287524006562,1,"2a",3,648,2,9
0.476391040021554,1,"2c",1,649,2,19
0.66640741599258,1,"2c",2,650,2,31
0.581632802990498,1,"1b",1,651,2,9
0.60170480600209,1,"1a",3,652,2,1
0.592381310998462,1,"1b",2,653,2,19
0.49176706201979,1,"2c",3,654,2,9
0.52888929398614,1,"2b",0,655,2,0
0.515954152011545,1,"2c",1,656,2,9
0.879648551985156,1,"1b",2,657,2,31
0.493626770999981,1,"2c",0,658,2,0
0.6845227900194,1,"2a",2,659,2,19
0.646944387990516,1,"2a",1,660,2,1
0.691092591005145,1,"2a",2,661,2,4
0.576616114005446,1,"2b",1,662,2,9
0.627140334021533,1,"2c",3,663,2,31
0.53179408799042,1,"2b",2,664,2,31
0.931760056002531,1,"1a",2,665,2,19
0.691744784009643,0,"1b",3,666,2,4
1.26869388300111,1,"2b",2,667,2,9
0.524051785003394,1,"2b",1,668,2,1
0.661926514003426,1,"1a",3,669,2,4
0.632274527015397,1,"2b",0,670,2,0
0.708031802991172,1,"1b",2,671,2,19
0.568107266997686,1,"1b",3,672,2,4
0.453672117000679,1,"2c",3,673,2,1
0.451405226020142,1,"2a",2,674,2,1
0.527020420995541,1,"2b",2,675,2,1
0.576652840012684,1,"2b",1,676,2,31
0.68616671601194,0,"2a",1,677,2,19
0.637440220016288,1,"2c",1,678,2,19
0.544182655983604,1,"2a",1,679,2,4
0.619445938995341,1,"2b",2,680,2,19
0.630621260002954,1,"2a",1,681,2,19
0.429425926995464,1,"2a",3,682,2,4
0.559241657989332,1,"2b",3,683,2,1
1.32761454299907,1,"1b",3,684,2,31
0.664958002016647,1,"1a",3,685,2,4
0.516220332006924,1,"2a",2,686,2,4
0.57418090099236,1,"2c",2,687,2,9
0.806405309995171,1,"1b",1,688,2,31
0.543041341996286,1,"1a",1,689,2,4
0.49161385599291,1,"1a",1,690,2,4
0.609040498995455,1,"2b",3,691,2,4
0.781655280996347,1,"1a",1,692,2,1
0.700969711004291,1,"2c",2,693,2,19
0.539124197006458,1,"2c",3,694,2,31
1.17872736000572,1,"2a",2,695,2,19
0.604337558004772,1,"2b",2,696,2,9
0.534549180010799,1,"2b",3,697,2,4
0.584296384011395,1,"1b",1,698,2,4
0.480837568000425,0,"2b",0,699,2,0
0.591965401981724,1,"2c",3,700,2,31
0.468904085981194,1,"2c",0,701,2,0
0.663427599996794,1,"1b",2,702,2,9
0.557130230998155,1,"2b",2,703,2,19
0.647712411009707,1,"1a",3,704,2,19
0.861037415015744,1,"1a",3,705,2,31
0.506507039011922,0,"2b",3,706,2,9
1.03176985299797,1,"1a",1,707,2,19
0.750470144004794,1,"2c",3,708,2,4
0.526951812993502,1,"2c",1,709,2,1
0.535884342010831,0,"1a",2,710,2,31
0.957247383979848,1,"2b",1,711,2,31
0.514576006011339,1,"1b",1,712,2,9
0.933312288980233,1,"1b",3,713,2,19
0.546049188007601,0,"2a",3,714,2,19
1.29285803201492,1,"2c",2,715,2,31
0.529853319982067,1,"2c",3,716,2,4
0.589040397986537,1,"2a",1,717,2,31
0.654727657005424,1,"1b",3,718,2,19
0.485535760002676,0,"1b",3,719,2,4
0.651259965001373,1,"2a",1,720,2,1
0.497980743995868,1,"2c",1,721,2,4
0.63202300699777,1,"2b",1,722,2,19
0.549579521000851,1,"2c",3,723,2,1
0.628688378987135,1,"1a",3,724,2,9
0.878094829997281,1,"2c",3,725,2,31
0.455303910013754,1,"2a",3,726,2,1
0.58487967599649,1,"2a",3,727,2,4
0.643550893000793,1,"2b",2,728,2,1
0.919368725997629,1,"2a",2,729,2,9
0.465017466020072,1,"2c",2,730,2,1
0.457804462988861,0,"2b",2,731,2,4
0.769471551990137,1,"1b",2,732,2,1
0.58385753899347,1,"1a",3,733,2,4
0.564800791005837,1,"1a",3,734,2,31
0.44868478900753,1,"1a",2,735,2,4
0.547955146001186,1,"2c",1,736,2,9
0.489208296989091,1,"1b",0,737,2,0
1.18970282198279,1,"1a",2,738,2,9
0.645629146980355,1,"1a",2,739,2,31
0.748759125999641,1,"2a",2,740,2,9
0.723513639008161,1,"1b",2,741,2,19
0.557779649010627,1,"2c",2,742,2,4
0.579801132000284,1,"2a",0,743,2,0
0.604469031008193,1,"2b",1,744,2,31
0.517553120007506,1,"2a",3,745,2,19
0.611554387985962,1,"1a",3,746,2,31
0.637724632018944,1,"2c",3,747,2,19
0.958438847010257,1,"1b",1,748,2,9
0.633091665018583,1,"2b",2,749,2,4
0.551955281000119,1,"2b",3,750,2,9
0.658633573999396,1,"2b",3,751,2,1
0.689760756999021,1,"1a",2,752,2,9
0.54389577000984,1,"2a",3,753,2,4
0.647344880999299,1,"1a",1,754,2,1
0.603660502994899,1,"2a",3,755,2,9
0.667324503010605,1,"2b",1,756,2,9
0.629182281991234,1,"1b",1,757,2,19
0.536237952997908,1,"2c",2,758,2,4
0.897119375003967,1,"1b",2,759,2,9
0.623938320000889,1,"1b",2,760,2,1
0.624902431009104,0,"1b",3,761,2,31
0.784143021999625,1,"2a",3,762,2,1
0.513125608995324,1,"2a",3,763,2,4
0.510616157989716,1,"2c",1,764,2,31
0.488364630000433,1,"1a",2,765,2,1
0.474750166991726,1,"2a",3,766,2,1
0.694625756004825,1,"1b",1,767,2,31
0.697966921987245,1,"2c",3,768,2,19
0.719506840017857,1,"2c",2,769,2,9
0.478313079016516,1,"2c",2,770,2,4
0.497251683991635,0,"2c",2,771,2,4
0.644742522010347,1,"1a",2,772,2,9
0.581264579988783,1,"2c",2,773,2,19
0.711863542994251,1,"1a",1,774,2,1
0.524869164975826,1,"2b",1,775,2,9
0.429331019986421,0,"2a",3,776,2,4
0.762842572992668,1,"1a",1,777,2,19
0.596162014000583,1,"1b",1,778,2,19
0.565792615001556,1,"1a",2,779,2,19
0.760917731997324,1,"1b",2,780,2,9
0.597031151002739,1,"2c",1,781,2,31
0.686902540008305,1,"1b",3,782,2,31
0.581582195009105,0,"2a",2,783,2,9
0.509678864997113,1,"1b",3,784,2,1
0.52215489099035,1,"2c",1,785,2,9
0.797620784025639,0,"2c",2,786,2,19
0.890167901001405,1,"2c",1,787,2,4
0.597448429994984,1,"2a",1,788,2,1
0.564461841975572,1,"2c",1,789,2,9
0.612733688991284,1,"1b",2,790,2,19
0.457220774987945,1,"1b",2,791,2,9
0.51592924099532,1,"2c",2,792,2,31
0.524800146988127,0,"1b",2,793,2,9
0.573036204994423,1,"2a",2,794,2,1
0.639891398022883,1,"1a",1,795,2,19
0.608603797998512,1,"2c",2,796,2,9
0.571220290992642,1,"2a",2,797,2,9
0.56441997300135,1,"1b",3,798,2,9
0.622283050994156,1,"1b",1,799,2,4
0.622518768999726,1,"1b",2,800,2,4
0.476268804981373,1,"2b",2,801,2,1
0.559852475998923,0,"1a",1,802,2,31
0.626542397978483,1,"1a",3,803,2,19
0.526753759011626,1,"2b",2,804,2,1
0.753933019004762,0,"1a",1,805,2,31
0.943749755999306,1,"1b",1,806,2,1
0.715262701996835,1,"2c",3,807,2,9
0.623945965984603,1,"1b",3,808,2,1
0.593274692015257,1,"2c",1,809,2,31
0.915237707988126,1,"2a",2,810,2,19
0.50946047398611,1,"2c",3,811,2,1
0.495899098023074,1,"2c",3,812,2,31
0.910744152992265,1,"2a",2,813,2,4
0.560270792018855,0,"2c",0,814,2,0
0.841398504999233,1,"1a",3,815,2,9
0.998952894005924,1,"2b",3,816,2,4
0.786623187013902,1,"1a",2,817,2,31
0.651448433985934,1,"2b",2,818,2,19
0.750811417994555,1,"2b",1,819,2,1
0.515956093004206,1,"2c",1,820,2,1
0.988931152998703,1,"1b",3,821,2,1
0.536162479023915,1,"2b",0,822,2,0
0.539527120010462,1,"1a",2,823,2,4
0.494871211005375,1,"2a",3,824,2,19
0.571501997997984,1,"1a",2,825,2,31
0.494153267994989,1,"2a",0,826,2,0
0.683494681026787,1,"2a",2,827,2,19
1.07254538801499,1,"1b",1,828,2,9
0.658176322001964,1,"1a",1,829,2,9
0.658908016979694,1,"2c",1,830,2,19
0.658294529013801,1,"1b",2,831,2,4
0.52155535199563,1,"1a",1,832,2,19
0.620476089010481,1,"2a",2,833,2,31
0.694802467012778,1,"2b",3,834,2,31
0.514291205996415,1,"2b",1,835,2,1
0.487715255992953,1,"2a",1,836,2,1
0.53888329397887,1,"2b",1,837,2,19
0.519003373017767,1,"2c",2,838,2,19
0.494621175021166,1,"2b",1,839,2,31
0.70310351200169,1,"1b",1,840,2,9
0.668501887994353,1,"1a",3,841,2,31
0.680909568007337,1,"1b",1,842,2,1
0.657313077012077,1,"2b",2,843,2,4
0.504117734992178,1,"1b",0,844,2,0
1.01376357601839,1,"1b",3,845,2,19
0.573823657003231,1,"2c",2,846,2,1
0.588183337997179,1,"2a",2,847,2,31
0.493889776000287,1,"2c",0,848,2,0
0.574585692025721,1,"2c",3,849,2,1
0.505334266985301,1,"2c",3,850,2,9
0.673861318005947,1,"1a",1,851,2,9
0.621727310004644,1,"1a",2,852,2,1
0.715198118996341,1,"1b",3,853,2,31
0.567257212998811,1,"1b",0,854,2,0
0.597725291998358,1,"2b",1,855,2,4
0.720909719006158,1,"1b",2,856,2,4
0.553204686002573,0,"1a",3,857,2,4
0.61260719402344,1,"1a",2,858,2,9
0.549288056994556,1,"1b",1,859,2,19
0.882689374004258,1,"1b",1,860,2,31
0.832606329990085,0,"2c",3,861,2,31
1.00402316500549,1,"1a",1,862,2,4
0.570061626000097,1,"2a",2,863,2,1
0.45070899699931,1,"2a",3,864,2,9
0.520696312014479,1,"2b",2,865,2,9
0.566145202988992,1,"2b",3,866,2,31
0.64079030501307,1,"1a",1,867,2,4
0.801384588005021,1,"2a",3,868,2,1
0.681371707003564,1,"1b",1,869,2,9
0.958711768005742,1,"1a",1,870,2,1
0.602108989987755,1,"1a",2,871,2,19
0.619428899983177,1,"2a",3,872,2,1
0.796288158977404,1,"1b",1,873,2,19
0.68301237700507,1,"2b",1,874,2,4
0.644285507005407,1,"2a",3,875,2,9
0.548810587002663,1,"2a",3,876,2,31
0.608323783992091,1,"2b",2,877,2,9
0.976904820010532,1,"1b",3,878,2,31
0.668934051005635,1,"2a",1,879,2,31
0.584086711023701,1,"1b",2,880,2,4
1.08777315801126,1,"1a",1,881,2,19
0.561611092998646,1,"1a",2,882,2,9
0.542871413985267,1,"2c",2,883,2,19
0.806868592015235,0,"1a",1,884,2,31
0.56908037699759,1,"2b",3,885,2,9
0.580318583000917,1,"1a",3,886,2,31
0.710232170997187,1,"2c",1,887,2,19
0.49118539999472,1,"2a",3,888,2,31
0.686357439000858,1,"2b",3,889,2,9
0.626335052016657,1,"2a",3,890,2,31
0.729946717008715,1,"1b",2,891,2,31
0.589889456983656,1,"2c",1,892,2,31
0.815815081004985,1,"2b",2,893,2,4
0.671755734016187,1,"2b",3,894,2,31
0.559789169987198,1,"1b",1,895,2,31
0.619219257001532,1,"1b",2,896,2,19
0.628527464024955,1,"2b",3,897,2,9
0.73232336199726,1,"2a",2,898,2,4
0.54393627398531,1,"1a",0,899,2,0
0.574287038994953,1,"1b",1,900,2,1
0.47980819400982,1,"1a",2,901,2,1
1.16635549199418,1,"1b",2,902,2,31
0.694749638001667,1,"1b",1,903,2,4
0.654888354998548,1,"2a",1,904,2,4
0.548345604998758,1,"2c",0,905,2,0
0.540659399994183,1,"2a",1,906,2,9
0.626013922010316,1,"2b",2,907,2,31
0.793658542999765,1,"2c",3,908,2,1
0.617900446988642,1,"2a",0,909,2,0
0.461374345992226,1,"2c",1,910,2,1
0.652356135979062,1,"2c",2,911,2,9
0.644717085990123,1,"1b",1,912,2,31
0.549204492010176,1,"1b",2,913,2,9
0.536703841004055,1,"2c",1,914,2,19
0.711807359009981,1,"2b",3,915,2,1
0.554795879987068,1,"2a",1,916,2,9
0.742133484978694,1,"2b",1,917,2,4
0.706835945980856,1,"1a",2,918,2,1
0.69483628301532,1,"2a",1,919,2,9
0.778249675000552,1,"1a",2,920,2,31
0.739785910001956,1,"2a",2,921,2,31
0.516502533020684,1,"2b",1,922,2,1
0.623581066989573,1,"2b",3,923,2,31
0.727554661978502,1,"1b",1,924,2,9
0.692340388020966,1,"2b",2,925,2,19
0.521115026989719,1,"2b",3,926,2,31
0.53423060599016,1,"2c",1,927,2,31
0.643553448986495,1,"1a",1,928,2,19
0.986241986014647,1,"1b",2,929,2,31
0.620271184016019,1,"2a",3,930,2,19
0.74122168001486,1,"2b",1,931,2,31
0.608292126999004,1,"2a",1,932,2,4
0.710335977986688,1,"1a",1,933,2,9
0.708042889978969,1,"1b",1,934,2,19
0.543872495007236,1,"1b",1,935,2,1
0.634475325001404,1,"1a",2,936,2,4
0.502377711003646,1,"2a",1,937,2,4
0.641993344004732,1,"1a",1,938,2,19
0.698387520009419,1,"2c",1,939,2,19
0.519757565984037,1,"2c",2,940,2,1
0.85327388800215,1,"1b",3,941,2,19
0.533895594009664,1,"1a",3,942,2,1
0.526380043011159,1,"2b",1,943,2,9
1.06550710002193,1,"1b",3,944,2,9
0.745739642006811,1,"1b",2,945,2,19
0.6289063069853,1,"2b",1,946,2,19
0.54718820299604,1,"1b",0,947,2,0
0.563172933994792,1,"1a",3,948,2,4
1.03918755901395,0,"1b",3,949,2,31
0.799900034995517,1,"2a",0,950,2,0
0.950296708993847,0,"1b",2,951,2,9
0.597998426994309,0,"2c",3,952,2,19
0.643411726981867,1,"1a",3,953,2,9
0.52347235797788,1,"2c",2,954,2,4
0.758779801981291,0,"1a",1,955,2,31
1.02679412401631,1,"1b",1,956,2,19
0.660063080023974,1,"2b",2,957,2,19
0.747321211005328,1,"1a",2,958,2,4
1.23830836298293,1,"1b",3,959,2,9
0.663077364006313,1,"2a",3,0,3,19
0.734203244996024,1,"2a",2,1,3,1
0.594384286989225,1,"2b",2,2,3,1
0.545540432998678,1,"2c",3,3,3,9
0.533236077986658,1,"2c",2,4,3,4
0.462996135000139,1,"2c",3,5,3,1
0.499704418005422,1,"2c",3,6,3,9
0.430313730990747,1,"1a",1,7,3,1
0.402581187023316,1,"2b",0,8,3,0
0.485291463002795,1,"2c",3,9,3,4
0.633341503998963,1,"2a",2,10,3,9
0.429882486001588,0,"1a",1,11,3,9
0.692605243006255,1,"1b",3,12,3,9
0.503285105020041,1,"2a",3,13,3,31
0.647255841991864,1,"2a",3,14,3,31
0.49532204301795,1,"2c",2,15,3,31
0.542642688000342,1,"2b",2,16,3,4
0.462694874993758,1,"2a",2,17,3,1
0.717906044010306,1,"2b",1,18,3,31
0.559315546008293,1,"2c",3,19,3,4
0.578208492021076,1,"1a",2,20,3,4
0.481329953006934,1,"1a",1,21,3,19
0.778809010022087,1,"1b",2,22,3,31
1.09503113600658,1,"1b",2,23,3,9
0.498264587979065,1,"2b",1,24,3,31
0.580136869975831,0,"2c",1,25,3,19
0.647660336020635,1,"2b",1,26,3,4
0.511499935993925,1,"1b",0,27,3,0
0.472749409003882,1,"2a",2,28,3,4
0.418096210982185,1,"2c",3,29,3,4
0.490227194997715,1,"2c",1,30,3,4
0.555926583008841,1,"1b",3,31,3,9
0.835034540999914,1,"1b",1,32,3,19
0.559340711013647,1,"2b",3,33,3,9
0.589713588007726,1,"1a",2,34,3,19
0.452205526002217,0,"2c",3,35,3,31
0.599183845013613,1,"2b",1,36,3,19
0.586065891984617,1,"1a",1,37,3,31
0.49945345998276,1,"2b",0,38,3,0
0.476842483010842,1,"2c",0,39,3,0
0.492569854017347,1,"2c",1,40,3,19
0.659397026989609,1,"1b",2,41,3,19
0.860724255006062,1,"2a",1,42,3,4
0.455256912013283,1,"2b",2,43,3,1
0.587495449988637,1,"2c",3,44,3,4
0.730142059997888,1,"2b",3,45,3,9
0.5092443760077,1,"1a",1,46,3,19
0.497583543008659,1,"2c",1,47,3,1
0.541375469008926,1,"1a",3,48,3,9
0.494105388002936,1,"2c",1,49,3,9
0.606837072002236,1,"2c",3,50,3,19
0.699476029985817,1,"1a",3,51,3,19
0.509996612003306,1,"2b",3,52,3,1
0.692686473979848,1,"1a",1,53,3,9
0.643525357998442,1,"1a",3,54,3,31
0.648529505997431,1,"2a",3,55,3,1
0.593553529994097,1,"2c",3,56,3,19
0.573785854998278,1,"1a",0,57,3,0
0.67025743299746,1,"2a",3,58,3,4
0.653425967000658,1,"1a",1,59,3,1
0.577552939997986,1,"2c",3,60,3,1
0.523666519991821,1,"2a",2,61,3,1
0.609631818020716,1,"2a",3,62,3,19
0.752403474994935,1,"1b",3,63,3,19
0.6663707550033,1,"1a",2,64,3,31
0.765876588993706,1,"1b",1,65,3,1
0.52577247901354,1,"1a",2,66,3,9
0.537246948981192,1,"1a",2,67,3,1
0.639517572999466,1,"1a",3,68,3,1
0.943734167987714,0,"1b",1,69,3,31
0.733870798023418,0,"2a",1,70,3,1
0.582209823012818,1,"2c",1,71,3,4
0.486514082993381,1,"1b",3,72,3,1
0.603836696012877,1,"2a",2,73,3,31
0.59179949000827,1,"1a",3,74,3,19
0.736120588000631,1,"1a",1,75,3,1
0.875995745998807,1,"1b",3,76,3,4
0.575473463977687,1,"2c",2,77,3,1
0.569882111012703,1,"2a",2,78,3,9
0.545923611993203,1,"2c",1,79,3,1
0.507515311008319,1,"2a",2,80,3,9
0.548721870000008,1,"2c",1,81,3,4
0.587353159004124,1,"2b",3,82,3,1
0.651952079002513,1,"1a",0,83,3,0
0.608843416004675,1,"1b",1,84,3,9
0.582710800023051,1,"2b",3,85,3,19
0.533444714994403,1,"2b",1,86,3,9
0.566057986026863,1,"2b",2,87,3,31
0.693378238996956,1,"1a",1,88,3,31
0.714654928015079,1,"2a",1,89,3,19
0.548712474002969,1,"2a",1,90,3,31
0.556201127998065,1,"1b",2,91,3,1
0.592508276982699,1,"2b",1,92,3,4
1.18830620701192,1,"1b",3,93,3,9
0.573499434016412,1,"2a",2,94,3,4
0.581403597985627,1,"2b",1,95,3,19
0.566801959997974,1,"2b",2,96,3,1
0.791687403980177,1,"2b",3,97,3,1
0.591676046984503,1,"2c",2,98,3,4
0.79379533600877,1,"2c",1,99,3,4
0.666299021977466,1,"1a",3,100,3,31
0.654426613007672,1,"1a",2,101,3,1
1.00310158802313,1,"2c",1,102,3,1
0.513059195975075,1,"2c",1,103,3,9
0.550537233997602,1,"1a",1,104,3,4
0.566115797002567,1,"2c",0,105,3,0
0.618538857990643,1,"1b",1,106,3,4
0.534544630994787,1,"1b",2,107,3,19
0.559316141996533,1,"1a",0,108,3,0
0.672113976004766,1,"1a",2,109,3,31
0.629921056010062,1,"1a",3,110,3,31
0.601089962001424,0,"2b",3,111,3,4
0.653169577009976,1,"1a",1,112,3,4
0.683513021009276,1,"1a",3,113,3,9
0.751339257985819,1,"1b",3,114,3,1
1.34267739200732,1,"1a",1,115,3,4
0.727902093000012,1,"2b",1,116,3,9
0.687429065990727,1,"1a",1,117,3,19
0.572040302009555,1,"2a",3,118,3,1
0.60270944001968,1,"2c",1,119,3,1
0.728182691993425,1,"2c",2,120,3,1
0.550199807999888,1,"1a",3,121,3,19
0.687037758994848,1,"2c",3,122,3,31
0.641131961980136,1,"2c",2,123,3,4
1.12767193801119,1,"1b",2,124,3,9
0.679855616006535,1,"2a",2,125,3,31
0.613654576009139,1,"2a",3,126,3,1
0.757236128003569,1,"1b",3,127,3,4
0.641026729979785,1,"1b",2,128,3,19
0.553623172017979,1,"2a",3,129,3,4
0.659640544996364,1,"2c",3,130,3,9
0.849809053004719,1,"1b",1,131,3,19
0.633031721983571,1,"1a",2,132,3,4
0.757100407994585,1,"1b",1,133,3,4
0.572461887990357,1,"1a",2,134,3,1
0.531037259992445,1,"2c",2,135,3,19
0.745078229985666,1,"1a",2,136,3,19
0.585877076984616,1,"1a",1,137,3,1
0.598258959013037,1,"2c",3,138,3,31
0.617813755001407,1,"1a",3,139,3,19
0.727232099015964,1,"1b",1,140,3,19
0.65726065801573,1,"2a",1,141,3,4
0.594002928992268,1,"2b",3,142,3,9
0.625179936003406,1,"1a",3,143,3,4
0.553902141022263,1,"2c",2,144,3,9
0.974003611976514,1,"1b",3,145,3,4
0.663191291998373,1,"1a",3,146,3,31
0.592611517990008,1,"2b",1,147,3,19
0.696710564021487,1,"2b",1,148,3,9
1.10857280698838,0,"1b",3,149,3,19
1.01262643898372,1,"1b",2,150,3,4
0.579909885011148,1,"2c",2,151,3,9
0.562652360997163,1,"1a",0,152,3,0
0.562635257985676,1,"2c",2,153,3,31
0.694450159004191,1,"2c",1,154,3,31
0.534848782001063,1,"2a",3,155,3,1
0.568591304996517,0,"2c",1,156,3,1
0.65144378200057,1,"2b",1,157,3,9
0.671643098990899,1,"2c",1,158,3,31
0.646661751001375,1,"1a",3,159,3,4
0.593373549985699,1,"2b",2,160,3,31
0.59486846299842,1,"1a",3,161,3,31
0.792309010983445,1,"2a",2,162,3,31
0.5288978460012,1,"1a",3,163,3,4
1.01485887399758,1,"1b",3,164,3,19
0.595071899006143,1,"2c",2,165,3,4
0.608224747993518,1,"2c",1,166,3,1
0.68489911701181,1,"2a",3,167,3,19
0.535125716996845,1,"1a",3,168,3,1
0.645041965995915,1,"1b",1,169,3,1
0.58478529198328,1,"2a",3,170,3,1
0.632331196015002,1,"1b",1,171,3,4
0.774361692019738,1,"2a",3,172,3,4
0.638388985011261,1,"1a",1,173,3,4
0.660910697013605,1,"1a",1,174,3,9
0.802544698992278,1,"1b",2,175,3,31
0.714360022015171,1,"1b",0,176,3,0
0.732513880997431,1,"1a",1,177,3,9
0.627881640015403,1,"2b",2,178,3,19
0.647145162976813,1,"2b",3,179,3,4
0.595747070998186,1,"1a",3,180,3,31
0.612503555021249,1,"2a",0,181,3,0
0.642582618020242,1,"2b",3,182,3,31
0.853766702988651,1,"1b",3,183,3,4
0.629834732011659,1,"2b",3,184,3,9
0.703252139996039,1,"2c",1,185,3,9
0.586020190996351,1,"2a",1,186,3,1
0.875881179003045,1,"1b",1,187,3,9
0.61607700100285,1,"2b",1,188,3,31
0.709833676984999,1,"1a",2,189,3,4
0.566769563010894,1,"1b",2,190,3,1
0.608032840973465,1,"2b",2,191,3,31
0.592020008014515,1,"1b",3,192,3,19
0.557787777011981,1,"1b",2,193,3,19
