ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_raw,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_raw,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2c_trial_168_colour2_distractors19_r.png,r,2,19,3,0,1.0,268.4856547950418,268.4856547950418,,1.0,1.0,0.0,3.0,3.0,0.0,0.7301869988441467,0.7301869988441467,0.0,267.74462890625,267.74462890625,0.0,,,,,,,,'2.0',7.064779281616211,7.064779281616211,0.0,'259.88705',,2.0,2.0,0.0,0.7290539145469666,0.7290539145469666,0.0,'266.95148',,267.74462890625,267.74462890625,0.0,,'266.95148',,'257.92078',,0.0
images/exp2c_trial_29_colour3_distractors31_l.png,l,3,31,1,0,1.0,269.8016201315448,269.8016201315448,,1.0,1.0,0.0,1.0,1.0,0.0,0.7517569661140442,0.7517569661140442,0.0,269.05413818359375,269.05413818359375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.5028223991394043,0.5028223991394043,0.0,'268.50153',,269.05413818359375,269.05413818359375,0.0,,'268.50153',,,,1.0
images/exp2b_trial_89_colour3_distractors1_l.png,l,3,1,1,0,1.0,270.9354510735255,270.9354510735255,,1.0,1.0,0.0,1.0,1.0,0.0,0.6542772650718689,0.6542772650718689,0.0,270.286865234375,270.286865234375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.42239323258399963,0.42239323258399963,0.0,'269.81805',,270.286865234375,270.286865234375,0.0,,'269.81805',,,,2.0
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,19,3,0,1.0,272.4355841064942,272.4355841064942,,1.0,1.0,0.0,3.0,3.0,0.0,1.0160735845565796,1.0160735845565796,0.0,271.4207458496094,271.4207458496094,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.42280441522598267,0.42280441522598267,0.0,'270.95166',,271.4207458496094,271.4207458496094,0.0,,'270.95166',,,,3.0
images/exp1a_trial_167_colour2_distractors9_r.png,r,2,9,3,0,1.0,273.60221289151815,273.60221289151815,,1.0,1.0,0.0,3.0,3.0,0.0,0.7539447546005249,0.7539447546005249,0.0,272.85443115234375,272.85443115234375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3535797595977783,0.3535797595977783,0.0,'272.45404',,272.85443115234375,272.85443115234375,0.0,,'272.45404',,,,4.0
images/exp1a_trial_140_colour3_distractors9_r.png,r,3,9,3,0,1.0,274.51883699449246,274.51883699449246,,1.0,1.0,0.0,3.0,3.0,0.0,0.5343418717384338,0.5343418717384338,0.0,273.9854431152344,273.9854431152344,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3199235498905182,0.3199235498905182,0.0,'273.6185',,273.9854431152344,273.9854431152344,0.0,,'273.6185',,,,5.0
images/exp2c_trial_46_colour3_distractors31_r.png,r,3,31,3,0,1.0,275.9689283545129,275.9689283545129,,1.0,1.0,0.0,3.0,3.0,0.0,1.0702368021011353,1.0702368021011353,0.0,274.9022521972656,274.9022521972656,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3212650418281555,0.3212650418281555,0.0,'274.53452',,274.9022521972656,274.9022521972656,0.0,,'274.53452',,,,6.0
images/exp2c_trial_200_colour2_distractors19_r.png,r,2,19,3,0,1.0,276.9194044465083,276.9194044465083,,1.0,1.0,0.0,3.0,3.0,0.0,0.5707444548606873,0.5707444548606873,0.0,276.3522033691406,276.3522033691406,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3210988938808441,0.3210988938808441,0.0,'275.9852',,276.3522033691406,276.3522033691406,0.0,,'275.9852',,,,7.0
images/exp1a_trial_313_colour3_distractors1_l.png,l,3,1,1,0,1.0,277.9855883555254,277.9855883555254,,1.0,1.0,0.0,1.0,1.0,0.0,0.7232654094696045,0.7232654094696045,0.0,277.26898193359375,277.26898193359375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.2876494228839874,0.2876494228839874,0.0,'276.9351',,277.26898193359375,277.26898193359375,0.0,,'276.9351',,,,8.0
images/exp2b_trial_136_colour2_distractors19_r.png,r,2,19,3,0,1.0,279.10238306854154,279.10238306854154,,1.0,1.0,0.0,3.0,3.0,0.0,0.7044535875320435,0.7044535875320435,0.0,278.404296875,278.404296875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.35455748438835144,0.35455748438835144,0.0,'278.00223',,278.404296875,278.404296875,0.0,,'278.00223',,,,9.0
