ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_raw,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_raw,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2c_trial_183_colour2_distractors19_l.png,l,2,19,1,0,1.0,201.79526336377023,201.79526336377023,,1.0,1.0,0.0,1.0,1.0,0.0,0.9826567769050598,0.9826567769050598,0.0,200.79495239257812,200.79495239257812,0.0,,,,,,,,'2.0',2.531464099884033,2.531464099884033,0.0,'195.8137',,2.0,2.0,0.0,2.3955254554748535,2.3955254554748535,0.0,'198.34511',,200.79495239257812,200.79495239257812,0.0,,'198.34511',,'193.83069',,0.0
images/exp2a_trial_292_colour1_distractors31_r.png,r,1,31,3,0,1.0,203.79537607689855,203.79537607689855,,1.0,1.0,0.0,3.0,3.0,0.0,0.9512768983840942,0.9512768983840942,0.0,202.845458984375,202.845458984375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.9884471297264099,0.9884471297264099,0.0,'201.81183',,202.845458984375,202.845458984375,0.0,,'201.81183',,,,1.0
images/exp1a_trial_240_colour1_distractors4_l.png,l,1,4,1,0,1.0,205.59551000788343,205.59551000788343,,1.0,1.0,0.0,1.0,1.0,0.0,0.9376000761985779,0.9376000761985779,0.0,204.66197204589844,204.66197204589844,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8049043416976929,0.8049043416976929,0.0,'203.81424',,204.66197204589844,204.66197204589844,0.0,,'203.81424',,,,2.0
images/exp2b_trial_120_colour2_distractors31_l.png,l,2,31,1,0,1.0,207.44537647087128,207.44537647087128,,1.0,1.0,0.0,1.0,1.0,0.0,0.8029447197914124,0.8029447197914124,0.0,206.64547729492188,206.64547729492188,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.9868583083152771,0.9868583083152771,0.0,'205.61214',,206.64547729492188,206.64547729492188,0.0,,'205.61214',,,,3.0
images/exp2a_trial_267_colour3_distractors4_r.png,r,3,4,3,0,1.0,208.8786627068883,208.8786627068883,,1.0,1.0,0.0,3.0,3.0,0.0,0.7557858228683472,0.7557858228683472,0.0,208.12892150878906,208.12892150878906,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6203344464302063,0.6203344464302063,0.0,'207.46344',,208.12892150878906,208.12892150878906,0.0,,'207.46344',,,,4.0
images/exp2b_trial_53_colour2_distractors4_l.png,l,2,4,1,0,1.0,210.37876629190288,210.37876629190288,,1.0,1.0,0.0,1.0,1.0,0.0,0.9693981409072876,0.9693981409072876,0.0,209.4140625,209.4140625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.47287458181381226,0.47287458181381226,0.0,'208.89528',,209.4140625,209.4140625,0.0,,'208.89528',,,,5.0
images/exp2c_trial_169_colour2_distractors31_r.png,r,2,31,3,0,1.0,212.29559114588193,212.29559114588193,,1.0,1.0,0.0,3.0,3.0,0.0,0.9706772565841675,0.9706772565841675,0.0,211.32923889160156,211.32923889160156,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8878915309906006,0.8878915309906006,0.0,'210.39484',,211.32923889160156,211.32923889160156,0.0,,'210.39484',,,,6.0
images/exp1a_trial_291_colour1_distractors19_r.png,r,1,19,3,0,1.0,213.99556498888415,213.99556498888415,,1.0,1.0,0.0,3.0,3.0,0.0,0.8854854106903076,0.8854854106903076,0.0,213.11459350585938,213.11459350585938,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.754393458366394,0.754393458366394,0.0,'212.31206',,213.11459350585938,213.11459350585938,0.0,,'212.31206',,,,7.0
images/exp1a_trial_69_colour2_distractors1_r.png,r,2,1,3,0,1.0,215.51232144191164,215.51232144191164,,1.0,1.0,0.0,3.0,3.0,0.0,0.8378937840461731,0.8378937840461731,0.0,214.6791534423828,214.6791534423828,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6234405636787415,0.6234405636787415,0.0,'214.01167',,214.6791534423828,214.6791534423828,0.0,,'214.01167',,,,8.0
images/exp1a_trial_141_colour3_distractors19_r.png,r,3,19,3,0,1.0,217.11240874191282,217.11240874191282,,1.0,1.0,0.0,3.0,3.0,0.0,0.8692779541015625,0.8692779541015625,0.0,216.2458038330078,216.2458038330078,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6713362336158752,0.6713362336158752,0.0,'215.52837',,216.2458038330078,216.2458038330078,0.0,,'215.52837',,,,9.0
