ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp1a_trial_304_colour1_distractors4_l.png,l,1,4,1,0,1.0,557.5427766167675,557.5427766167675,,1.0,1.0,0.0,1.0,1.0,0.0,1.5984970331192017,1.5984970331192017,0.0,555.9263916015625,555.9263916015625,0.0,,,,,,,,'2.0',9.26701831817627,9.26701831817627,0.0,'545.9619',,2.0,2.0,0.0,0.6437696218490601,0.6437696218490601,0.0,555.225830078125,555.225830078125,0.0,,555.9263916015625,555.9263916015625,0.0,,555.225830078125,555.225830078125,0.0,,'543.97906',,0.0
images/exp1a_trial_50_colour1_distractors19_l.png,l,1,19,1,0,1.0,575.4443178279092,575.4443178279092,,0.0,0.0,0.0,3.0,3.0,0.0,16.952856063842773,16.952856063842773,0.0,558.4960327148438,558.4960327148438,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8876309394836426,0.8876309394836426,0.0,557.5604248046875,557.5604248046875,0.0,,558.4960327148438,558.4960327148438,0.0,563.51041300199,557.5604248046875,557.5604248046875,0.0,,,,1.0
images/exp1a_trial_168_colour2_distractors19_r.png,r,2,19,3,0,1.0,577.1113005148712,577.1113005148712,,1.0,1.0,0.0,3.0,3.0,0.0,0.8679453134536743,0.8679453134536743,0.0,576.2447509765625,576.2447509765625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7355706691741943,0.7355706691741943,0.0,575.4610595703125,575.4610595703125,0.0,,576.2447509765625,576.2447509765625,0.0,,575.4610595703125,575.4610595703125,0.0,,,,2.0
images/exp2c_trial_309_colour2_distractors4_l.png,l,2,4,1,0,1.0,578.6768031068844,578.6768031068844,,1.0,1.0,0.0,1.0,1.0,0.0,0.7718522548675537,0.7718522548675537,0.0,577.9114379882812,577.9114379882812,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7368811368942261,0.7368811368942261,0.0,577.1275024414062,577.1275024414062,0.0,,577.9114379882812,577.9114379882812,0.0,,577.1275024414062,577.1275024414062,0.0,,,,3.0
images/exp1a_trial_160_colour1_distractors1_r.png,r,1,1,3,0,1.0,580.2935621778946,580.2935621778946,,1.0,1.0,0.0,3.0,3.0,0.0,0.8537951707839966,0.8537951707839966,0.0,579.4459838867188,579.4459838867188,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7052032351493835,0.7052032351493835,0.0,578.6953125,578.6953125,0.0,,579.4459838867188,579.4459838867188,0.0,,578.6953125,578.6953125,0.0,,,,4.0
images/exp2b_trial_47_colour1_distractors1_l.png,l,1,1,1,0,1.0,581.560227386863,581.560227386863,,1.0,1.0,0.0,1.0,1.0,0.0,0.7211649417877197,0.7211649417877197,0.0,580.8458862304688,580.8458862304688,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.48964300751686096,0.48964300751686096,0.0,580.3131103515625,580.3131103515625,0.0,,580.8458862304688,580.8458862304688,0.0,,580.3131103515625,580.3131103515625,0.0,,,,5.0
images/exp2a_trial_194_colour1_distractors9_r.png,r,1,9,3,0,1.0,582.7435813749092,582.7435813749092,,1.0,1.0,0.0,3.0,3.0,0.0,0.6865086555480957,0.6865086555480957,0.0,582.0615844726562,582.0615844726562,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.43953925371170044,0.43953925371170044,0.0,581.5768432617188,581.5768432617188,0.0,,582.0615844726562,582.0615844726562,0.0,,581.5768432617188,581.5768432617188,0.0,,,,6.0
images/exp2c_trial_91_colour3_distractors9_l.png,l,3,9,1,0,1.0,585.2104183778632,585.2104183778632,,1.0,1.0,0.0,1.0,1.0,0.0,1.71914803981781,1.71914803981781,0.0,583.4967651367188,583.4967651367188,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6900184154510498,0.6900184154510498,0.0,582.762451171875,582.762451171875,0.0,,583.4967651367188,583.4967651367188,0.0,,582.762451171875,582.762451171875,0.0,,,,7.0
images/exp2b_trial_240_colour1_distractors4_l.png,l,1,4,1,0,1.0,586.6112214298686,586.6112214298686,,1.0,1.0,0.0,1.0,1.0,0.0,0.8862138390541077,0.8862138390541077,0.0,585.73046875,585.73046875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.4544285237789154,0.4544285237789154,0.0,585.2273559570312,585.2273559570312,0.0,,585.73046875,585.73046875,0.0,,585.2273559570312,585.2273559570312,0.0,,,,8.0
images/exp2a_trial_189_colour3_distractors31_l.png,l,3,31,1,0,1.0,587.9771063239081,587.9771063239081,,1.0,1.0,0.0,1.0,1.0,0.0,0.7209190726280212,0.7209190726280212,0.0,587.2616577148438,587.2616577148438,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.587873101234436,0.587873101234436,0.0,586.6290283203125,586.6290283203125,0.0,,587.2616577148438,587.2616577148438,0.0,,586.6290283203125,586.6290283203125,0.0,,,,9.0
