ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp1a_trial_102_colour2_distractors4_r.png,r,2,4,3,0,1.0,251.0864826622186,251.0864826622186,,1.0,1.0,0.0,3.0,3.0,0.0,0.9491707682609558,0.9491707682609558,0.0,250.12646484375,250.12646484375,0.0,,,,,,,,'2.0',6.714807987213135,6.714807987213135,0.0,'241.77126',,2.0,2.0,0.0,1.5788813829421997,1.5788813829421997,0.0,248.4859619140625,248.4859619140625,0.0,,250.12646484375,250.12646484375,0.0,,248.4859619140625,248.4859619140625,0.0,,'239.78781',,0.0
images/exp2a_trial_156_colour3_distractors19_l.png,l,3,19,1,0,1.0,255.65300015612155,255.65300015612155,,1.0,1.0,0.0,1.0,1.0,0.0,0.9995784759521484,0.9995784759521484,0.0,254.6544647216797,254.6544647216797,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,3.509432554244995,3.509432554244995,0.0,251.1028289794922,251.1028289794922,0.0,,254.6544647216797,254.6544647216797,0.0,,251.1028289794922,251.1028289794922,0.0,,,,1.0
images/exp1a_trial_183_colour2_distractors19_l.png,l,2,19,1,0,1.0,257.65329941713134,257.65329941713134,,1.0,1.0,0.0,1.0,1.0,0.0,0.7827818393707275,0.7827818393707275,0.0,256.87200927734375,256.87200927734375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.1550023555755615,1.1550023555755615,0.0,255.66976928710938,255.66976928710938,0.0,,256.87200927734375,256.87200927734375,0.0,,255.66976928710938,255.66976928710938,0.0,,,,2.0
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,31,1,0,1.0,259.686379239097,259.686379239097,,1.0,1.0,0.0,1.0,1.0,0.0,0.9811065793037415,0.9811065793037415,0.0,258.7052001953125,258.7052001953125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.989017903804779,0.989017903804779,0.0,257.66949462890625,257.66949462890625,0.0,,258.7052001953125,258.7052001953125,0.0,,257.66949462890625,257.66949462890625,0.0,,,,3.0
images/exp2c_trial_153_colour3_distractors1_l.png,l,3,1,1,0,1.0,261.85328199314534,261.85328199314534,,1.0,1.0,0.0,1.0,1.0,0.0,1.0559090375900269,1.0559090375900269,0.0,260.8034973144531,260.8034973144531,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.0540916919708252,1.0540916919708252,0.0,259.7024841308594,259.7024841308594,0.0,,260.8034973144531,260.8034973144531,0.0,,259.7024841308594,259.7024841308594,0.0,,,,4.0
images/exp2c_trial_10_colour3_distractors1_r.png,r,3,1,3,0,1.0,263.85322099710464,263.85322099710464,,1.0,1.0,0.0,3.0,3.0,0.0,1.1704586744308472,1.1704586744308472,0.0,262.6880187988281,262.6880187988281,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7734137773513794,0.7734137773513794,0.0,261.8698425292969,261.8698425292969,0.0,,262.6880187988281,262.6880187988281,0.0,,261.8698425292969,261.8698425292969,0.0,,,,5.0
images/exp1a_trial_236_colour3_distractors9_r.png,r,3,9,3,0,1.0,265.8366489501379,265.8366489501379,,1.0,1.0,0.0,3.0,3.0,0.0,0.937390923500061,0.937390923500061,0.0,264.9034423828125,264.9034423828125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.9882033467292786,0.9882033467292786,0.0,263.869140625,263.869140625,0.0,,264.9034423828125,264.9034423828125,0.0,,263.869140625,263.869140625,0.0,,,,6.0
images/exp2a_trial_250_colour3_distractors4_l.png,l,3,4,1,0,1.0,269.85365347711485,269.85365347711485,,1.0,1.0,0.0,1.0,1.0,0.0,0.6884732842445374,0.6884732842445374,0.0,269.17218017578125,269.17218017578125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,3.2705626487731934,3.2705626487731934,0.0,265.85552978515625,265.85552978515625,0.0,,269.17218017578125,269.17218017578125,0.0,,265.85552978515625,265.85552978515625,0.0,,,,7.0
images/exp2b_trial_244_colour2_distractors1_l.png,l,2,1,1,0,1.0,271.6533500781108,271.6533500781108,,1.0,1.0,0.0,1.0,1.0,0.0,0.7729461193084717,0.7729461193084717,0.0,270.8866882324219,270.8866882324219,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.9709679484367371,0.9709679484367371,0.0,269.8717346191406,269.8717346191406,0.0,,270.8866882324219,270.8866882324219,0.0,,269.8717346191406,269.8717346191406,0.0,,,,8.0
images/exp2a_trial_1_colour1_distractors4_r.png,r,1,4,3,0,1.0,273.32027061512343,273.32027061512343,,1.0,1.0,0.0,3.0,3.0,0.0,0.7393407225608826,0.7393407225608826,0.0,272.5867614746094,272.5867614746094,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8714074492454529,0.8714074492454529,0.0,271.6694030761719,271.6694030761719,0.0,,272.5867614746094,272.5867614746094,0.0,,271.6694030761719,271.6694030761719,0.0,,,,9.0
images/exp2b_trial_144_colour1_distractors4_l.png,l,1,4,1,0,1.0,274.8370176341443,274.8370176341443,,1.0,1.0,0.0,1.0,1.0,0.0,0.6703304052352905,0.6703304052352905,0.0,274.1719665527344,274.1719665527344,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7891443371772766,0.7891443371772766,0.0,273.3362121582031,273.3362121582031,0.0,,274.1719665527344,274.1719665527344,0.0,,273.3362121582031,273.3362121582031,0.0,,,,10.0
images/exp2c_trial_87_colour2_distractors19_l.png,l,2,19,1,0,1.0,276.3703653251461,276.3703653251461,,1.0,1.0,0.0,1.0,1.0,0.0,0.7204306721687317,0.7204306721687317,0.0,275.65570068359375,275.65570068359375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7546685934066772,0.7546685934066772,0.0,274.85272216796875,274.85272216796875,0.0,,275.65570068359375,275.65570068359375,0.0,,274.85272216796875,274.85272216796875,0.0,,,,11.0
images/exp2b_trial_165_colour2_distractors1_r.png,r,2,1,3,0,1.0,277.95380107513046,277.95380107513046,,1.0,1.0,0.0,3.0,3.0,0.0,0.839690625667572,0.839690625667572,0.0,277.1201171875,277.1201171875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6874569058418274,0.6874569058418274,0.0,276.3866882324219,276.3866882324219,0.0,,277.1201171875,277.1201171875,0.0,,276.3866882324219,276.3866882324219,0.0,,,,12.0
