ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_raw,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_raw,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2a_trial_125_colour3_distractors31_l.png,l,3,31,1,0,1.0,248.41205593101915,248.41205593101915,,1.0,1.0,0.0,1.0,1.0,0.0,0.6309159994125366,0.6309159994125366,0.0,247.77037048339844,247.77037048339844,0.0,,,,,,,,'2.0',1.8668986558914185,1.8668986558914185,0.0,'244.56352',,2.0,2.0,0.0,1.2774208784103394,1.2774208784103394,0.0,'246.42848',,247.77037048339844,247.77037048339844,0.0,,'246.42848',,'242.58018',,0.0
images/exp2b_trial_167_colour2_distractors9_r.png,r,2,9,3,0,1.0,251.3620472750161,251.3620472750161,,1.0,1.0,0.0,3.0,3.0,0.0,0.6547481417655945,0.6547481417655945,0.0,250.71347045898438,250.71347045898438,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.2395412921905518,2.2395412921905518,0.0,'248.42819',,250.71347045898438,250.71347045898438,0.0,,'248.42819',,,,1.0
images/exp1a_trial_240_colour1_distractors4_l.png,l,1,4,1,0,1.0,253.11195706600557,253.11195706600557,,1.0,1.0,0.0,1.0,1.0,0.0,0.8032941222190857,0.8032941222190857,0.0,252.31407165527344,252.31407165527344,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8861557245254517,0.8861557245254517,0.0,'251.3784',,252.31407165527344,252.31407165527344,0.0,,'251.3784',,,,2.0
images/exp2c_trial_87_colour2_distractors19_l.png,l,2,19,1,0,1.0,254.3620489140274,254.3620489140274,,1.0,1.0,0.0,1.0,1.0,0.0,0.7476974129676819,0.7476974129676819,0.0,253.6143798828125,253.6143798828125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.43928804993629456,0.43928804993629456,0.0,'253.12862',,253.6143798828125,253.6143798828125,0.0,,'253.12862',,,,3.0
images/exp2b_trial_171_colour3_distractors4_r.png,r,3,4,3,0,1.0,255.4286993350368,255.4286993350368,,1.0,1.0,0.0,3.0,3.0,0.0,0.6378130316734314,0.6378130316734314,0.0,254.79678344726562,254.79678344726562,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3725452423095703,0.3725452423095703,0.0,'254.37814',,254.79678344726562,254.79678344726562,0.0,,'254.37814',,,,4.0
images/exp2b_trial_268_colour3_distractors9_r.png,r,3,9,3,0,1.0,256.6454515840276,256.6454515840276,,1.0,1.0,0.0,3.0,3.0,0.0,0.755201518535614,0.755201518535614,0.0,255.8977508544922,255.8977508544922,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.40427345037460327,0.40427345037460327,0.0,'255.44438',,255.8977508544922,255.8977508544922,0.0,,'255.44438',,,,5.0
images/exp2b_trial_35_colour1_distractors19_r.png,r,1,19,3,0,1.0,257.8291080350289,257.8291080350289,,1.0,1.0,0.0,3.0,3.0,0.0,0.7185978889465332,0.7185978889465332,0.0,257.11407470703125,257.11407470703125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.4053986072540283,0.4053986072540283,0.0,'256.66147',,257.11407470703125,257.11407470703125,0.0,,'256.66147',,,,6.0
images/exp2c_trial_13_colour3_distractors19_r.png,r,3,19,3,0,1.0,258.92823410803686,258.92823410803686,,1.0,1.0,0.0,3.0,3.0,0.0,0.6503626704216003,0.6503626704216003,0.0,258.2805480957031,258.2805480957031,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.38727429509162903,0.38727429509162903,0.0,'257.84518',,258.2805480957031,258.2805480957031,0.0,,'257.84518',,,,7.0
images/exp2a_trial_310_colour2_distractors9_l.png,l,2,9,1,0,1.0,259.99560218800326,259.99560218800326,,1.0,1.0,0.0,1.0,1.0,0.0,0.650425910949707,0.650425910949707,0.0,259.3453674316406,259.3453674316406,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.35612452030181885,0.35612452030181885,0.0,'258.94528',,259.3453674316406,259.3453674316406,0.0,,'258.94528',,,,8.0
images/exp2b_trial_187_colour3_distractors9_l.png,l,3,9,1,0,1.0,261.16217411002145,261.16217411002145,,1.0,1.0,0.0,1.0,1.0,0.0,0.718498170375824,0.718498170375824,0.0,260.44744873046875,260.44744873046875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3875734210014343,0.3875734210014343,0.0,'260.01166',,260.44744873046875,260.44744873046875,0.0,,'260.01166',,,,9.0
images/exp2c_trial_9_colour2_distractors31_r.png,r,2,31,3,0,1.0,262.12882482302376,262.12882482302376,,1.0,1.0,0.0,3.0,3.0,0.0,0.5867951512336731,0.5867951512336731,0.0,261.5447998046875,261.5447998046875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.32116591930389404,0.32116591930389404,0.0,'261.17856',,261.5447998046875,261.5447998046875,0.0,,'261.17856',,,,10.0
images/exp2c_trial_227_colour1_distractors19_r.png,r,1,19,3,0,1.0,263.06217262400315,263.06217262400315,,1.0,1.0,0.0,3.0,3.0,0.0,0.5706290006637573,0.5706290006637573,0.0,262.49542236328125,262.49542236328125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3045608401298523,0.3045608401298523,0.0,'262.14682',,262.49542236328125,262.49542236328125,0.0,,'262.14682',,,,11.0
images/exp2b_trial_70_colour2_distractors4_r.png,r,2,4,3,0,1.0,263.9290010950179,263.9290010950179,,1.0,1.0,0.0,3.0,3.0,0.0,0.5055805444717407,0.5055805444717407,0.0,263.4288330078125,263.4288330078125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3044795095920563,0.3044795095920563,0.0,'263.07858',,263.4288330078125,263.4288330078125,0.0,,'263.07858',,,,12.0
