ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2b_trial_303_colour1_distractors1_l.png,l,1,1,1,0,1.0,290.6675290224491,290.6675290224491,,1.0,1.0,0.0,1.0,1.0,0.0,1.4114298820495605,1.4114298820495605,0.0,289.2457580566406,289.2457580566406,0.0,,,,,,,,'2.0',8.531427383422852,8.531427383422852,0.0,'280.53586',,2.0,2.0,0.0,0.11464150249958038,0.11464150249958038,0.0,289.0670471191406,289.0670471191406,0.0,,289.2457580566406,289.2457580566406,0.0,,289.0670471191406,289.0670471191406,0.0,,'278.5527',,0.0
images/exp2a_trial_290_colour1_distractors9_r.png,r,1,9,3,0,1.0,296.50096063223316,296.50096063223316,,1.0,1.0,0.0,3.0,3.0,0.0,1.1525715589523315,1.1525715589523315,0.0,295.3506164550781,295.3506164550781,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,4.622655868530273,4.622655868530273,0.0,290.685546875,290.685546875,0.0,,295.3506164550781,295.3506164550781,0.0,,290.685546875,290.685546875,0.0,,,,1.0
images/exp2c_trial_152_colour2_distractors31_l.png,l,2,31,1,0,1.0,299.50103639125007,299.50103639125007,,1.0,1.0,0.0,1.0,1.0,0.0,0.7011707425117493,0.7011707425117493,0.0,298.8033447265625,298.8033447265625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.2364535331726074,2.2364535331726074,0.0,296.5191345214844,296.5191345214844,0.0,,298.8033447265625,298.8033447265625,0.0,,296.5191345214844,296.5191345214844,0.0,,,,2.0
images/exp2c_trial_252_colour3_distractors19_l.png,l,3,19,1,0,1.0,302.06764188822706,302.06764188822706,,1.0,1.0,0.0,1.0,1.0,0.0,0.7706555128097534,0.7706555128097534,0.0,301.3013916015625,301.3013916015625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.7361810207366943,1.7361810207366943,0.0,299.51904296875,299.51904296875,0.0,,301.3013916015625,301.3013916015625,0.0,,299.51904296875,299.51904296875,0.0,,,,3.0
images/exp1a_trial_307_colour1_distractors31_l.png,l,1,31,1,0,1.0,305.4844899982039,305.4844899982039,,1.0,1.0,0.0,1.0,1.0,0.0,0.9984346628189087,0.9984346628189087,0.0,304.4863586425781,304.4863586425781,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.352689266204834,2.352689266204834,0.0,302.08642578125,302.08642578125,0.0,,304.4863586425781,304.4863586425781,0.0,,302.08642578125,302.08642578125,0.0,,,,4.0
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,9,3,0,1.0,308.6014911062142,308.6014911062142,,1.0,1.0,0.0,3.0,3.0,0.0,0.8022124171257019,0.8022124171257019,0.0,307.8016662597656,307.8016662597656,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.2534806728363037,2.2534806728363037,0.0,305.50115966796875,305.50115966796875,0.0,,307.8016662597656,307.8016662597656,0.0,,305.50115966796875,305.50115966796875,0.0,,,,5.0
images/exp2c_trial_311_colour2_distractors19_l.png,l,2,19,1,0,1.0,311.9182169032341,311.9182169032341,,1.0,1.0,0.0,1.0,1.0,0.0,0.7522522807121277,0.7522522807121277,0.0,311.1683349609375,311.1683349609375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.503321409225464,2.503321409225464,0.0,308.6177978515625,308.6177978515625,0.0,,311.1683349609375,311.1683349609375,0.0,,308.6177978515625,308.6177978515625,0.0,,,,6.0
images/exp2c_trial_2_colour1_distractors9_r.png,r,1,9,3,0,1.0,315.10135650623704,315.10135650623704,,1.0,1.0,0.0,3.0,3.0,0.0,0.7676692605018616,0.7676692605018616,0.0,314.33734130859375,314.33734130859375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.3562347888946533,2.3562347888946533,0.0,311.9341125488281,311.9341125488281,0.0,,314.33734130859375,314.33734130859375,0.0,,311.9341125488281,311.9341125488281,0.0,,,,7.0
images/exp2b_trial_292_colour1_distractors31_r.png,r,1,31,3,0,1.0,318.1180997292453,318.1180997292453,,1.0,1.0,0.0,3.0,3.0,0.0,1.1313461065292358,1.1313461065292358,0.0,316.9869689941406,316.9869689941406,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.8229928016662598,1.8229928016662598,0.0,315.1200866699219,315.1200866699219,0.0,,316.9869689941406,316.9869689941406,0.0,,315.1200866699219,315.1200866699219,0.0,,,,8.0
images/exp1a_trial_117_colour2_distractors4_l.png,l,2,4,1,0,1.0,321.36799476721205,321.36799476721205,,1.0,1.0,0.0,1.0,1.0,0.0,0.9318900108337402,0.9318900108337402,0.0,320.43756103515625,320.43756103515625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.258852958679199,2.258852958679199,0.0,318.13482666015625,318.13482666015625,0.0,,320.43756103515625,320.43756103515625,0.0,,318.13482666015625,318.13482666015625,0.0,,,,9.0
