ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.8882114291191101,0.8882114291191101,0.0,177.0464324951172,177.0464324951172,0.0,,2.0,2.0,0.0,0.3492544889450073,0.3492544889450073,0.0,176.64682006835938,176.64682006835938,0.0,,177.0464324951172,177.0464324951172,0.0,,176.64682006835938,176.64682006835938,0.0,,177.9275665283203,177.9275665283203,0.0,,14.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.9217491745948792,0.9217491745948792,0.0,156.16270446777344,156.16270446777344,0.0,,2.0,2.0,0.0,0.6633843183517456,0.6633843183517456,0.0,155.44578552246094,155.44578552246094,0.0,,156.16270446777344,156.16270446777344,0.0,,155.44578552246094,155.44578552246094,0.0,,157.0775604248047,157.0775604248047,0.0,,8.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.9856448769569397,0.9856448769569397,0.0,133.31053161621094,133.31053161621094,0.0,,2.0,2.0,0.0,0.7492509484291077,0.7492509484291077,0.0,132.51217651367188,132.51217651367188,0.0,,133.31053161621094,133.31053161621094,0.0,,132.51217651367188,132.51217651367188,0.0,,134.29347229003906,134.29347229003906,0.0,,2.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.9325735569000244,0.9325735569000244,0.0,166.7132110595703,166.7132110595703,0.0,,2.0,2.0,0.0,0.5661940574645996,0.5661940574645996,0.0,166.09600830078125,166.09600830078125,0.0,,166.7132110595703,166.7132110595703,0.0,,166.09600830078125,166.09600830078125,0.0,,167.64450073242188,167.64450073242188,0.0,,11.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.9244564175605774,0.9244564175605774,0.0,163.177978515625,163.177978515625,0.0,,2.0,2.0,0.0,0.5800331234931946,0.5800331234931946,0.0,162.54624938964844,162.54624938964844,0.0,,163.177978515625,163.177978515625,0.0,,162.54624938964844,162.54624938964844,0.0,,164.09445190429688,164.09445190429688,0.0,,10.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.304262161254883,2.304262161254883,0.0,122.96209716796875,122.96209716796875,0.0,,2.0,2.0,0.0,19.172195434570312,19.172195434570312,0.0,103.72569274902344,103.72569274902344,0.0,,122.96209716796875,122.96209716796875,0.0,,103.72569274902344,103.72569274902344,0.0,,125.25975036621094,125.25975036621094,0.0,,0.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.6799985766410828,0.6799985766410828,0.0,180.52835083007812,180.52835083007812,0.0,,2.0,2.0,0.0,0.5490354895591736,0.5490354895591736,0.0,179.92979431152344,179.92979431152344,0.0,,180.52835083007812,180.52835083007812,0.0,,179.92979431152344,179.92979431152344,0.0,,181.21151733398438,181.21151733398438,0.0,,15.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7312540411949158,0.7312540411949158,0.0,140.0792694091797,140.0792694091797,0.0,,2.0,2.0,0.0,0.3666905462741852,0.3666905462741852,0.0,139.66238403320312,139.66238403320312,0.0,,140.0792694091797,140.0792694091797,0.0,,139.66238403320312,139.66238403320312,0.0,,140.8104705810547,140.8104705810547,0.0,,4.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0832550525665283,1.0832550525665283,0.0,170.06121826171875,170.06121826171875,0.0,,2.0,2.0,0.0,0.36617255210876465,0.36617255210876465,0.0,169.64617919921875,169.64617919921875,0.0,,170.06121826171875,170.06121826171875,0.0,,169.64617919921875,169.64617919921875,0.0,,171.14454650878906,171.14454650878906,0.0,,12.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7741189002990723,0.7741189002990723,0.0,159.7776641845703,159.7776641845703,0.0,,2.0,2.0,0.0,0.6478757858276367,0.6478757858276367,0.0,159.0795135498047,159.0795135498047,0.0,,159.7776641845703,159.7776641845703,0.0,,159.0795135498047,159.0795135498047,0.0,,160.54440307617188,160.54440307617188,0.0,,9.0
