ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.6222673654556274,1.6222673654556274,0.0,202.6649932861328,202.6649932861328,0.0,,2.0,2.0,0.0,0.39874938130378723,0.39874938130378723,0.0,202.21685791015625,202.21685791015625,0.0,,202.6649932861328,202.6649932861328,0.0,,202.21685791015625,202.21685791015625,0.0,,204.28172302246094,204.28172302246094,0.0,,14.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.2034955024719238,1.2034955024719238,0.0,172.763671875,172.763671875,0.0,,2.0,2.0,0.0,0.532589852809906,0.532589852809906,0.0,172.18284606933594,172.18284606933594,0.0,,172.763671875,172.763671875,0.0,,172.18284606933594,172.18284606933594,0.0,,173.96412658691406,173.96412658691406,0.0,,6.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7895040512084961,0.7895040512084961,0.0,161.2305908203125,161.2305908203125,0.0,,2.0,2.0,0.0,0.4139541685581207,0.4139541685581207,0.0,160.7657470703125,160.7657470703125,0.0,,161.2305908203125,161.2305908203125,0.0,,160.7657470703125,160.7657470703125,0.0,,162.01382446289062,162.01382446289062,0.0,,3.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.035785675048828,2.035785675048828,0.0,146.81748962402344,146.81748962402344,0.0,,2.0,2.0,0.0,4.869488716125488,4.869488716125488,0.0,141.8966064453125,141.8966064453125,0.0,,146.81748962402344,146.81748962402344,0.0,,141.8966064453125,141.8966064453125,0.0,,148.84649658203125,148.84649658203125,0.0,,0.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.8562114238739014,0.8562114238739014,0.0,157.9138946533203,157.9138946533203,0.0,,2.0,2.0,0.0,0.7492542266845703,0.7492542266845703,0.0,157.11569213867188,157.11569213867188,0.0,,157.9138946533203,157.9138946533203,0.0,,157.11569213867188,157.11569213867188,0.0,,158.763671875,158.763671875,0.0,,2.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3047454357147217,1.3047454357147217,0.0,165.41403198242188,165.41403198242188,0.0,,2.0,2.0,0.0,1.347096562385559,1.347096562385559,0.0,164.0159912109375,164.0159912109375,0.0,,165.41403198242188,165.41403198242188,0.0,,164.0159912109375,164.0159912109375,0.0,,166.71380615234375,166.71380615234375,0.0,,4.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.1501743793487549,1.1501743793487549,0.0,199.064453125,199.064453125,0.0,,2.0,2.0,0.0,0.5638379454612732,0.5638379454612732,0.0,198.44972229003906,198.44972229003906,0.0,,199.064453125,199.064453125,0.0,,198.44972229003906,198.44972229003906,0.0,,200.2147979736328,200.2147979736328,0.0,,13.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9499173164367676,0.9499173164367676,0.0,176.3330078125,176.3330078125,0.0,,2.0,2.0,0.0,0.3149043023586273,0.3149043023586273,0.0,175.96617126464844,175.96617126464844,0.0,,176.3330078125,176.3330078125,0.0,,175.96617126464844,175.96617126464844,0.0,,177.28074645996094,177.28074645996094,0.0,,7.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.31864857673645,2.31864857673645,0.0,152.79937744140625,152.79937744140625,0.0,,2.0,2.0,0.0,1.8969147205352783,1.8969147205352783,0.0,150.84869384765625,150.84869384765625,0.0,,152.79937744140625,152.79937744140625,0.0,,150.84869384765625,150.84869384765625,0.0,,155.1138153076172,155.1138153076172,0.0,,1.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6730257272720337,0.6730257272720337,0.0,188.96484375,188.96484375,0.0,,2.0,2.0,0.0,0.43043768405914307,0.43043768405914307,0.0,188.4833221435547,188.4833221435547,0.0,,188.96484375,188.96484375,0.0,,188.4833221435547,188.4833221435547,0.0,,189.6312255859375,189.6312255859375,0.0,,10.0
Practice arrays/exp1a_trial_23_colour2_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7860921025276184,0.7860921025276184,0.0,169.39767456054688,169.39767456054688,0.0,,2.0,2.0,0.0,0.6303858160972595,0.6303858160972595,0.0,168.71568298339844,168.71568298339844,0.0,,169.39767456054688,169.39767456054688,0.0,,168.71568298339844,168.71568298339844,0.0,,170.18038940429688,170.18038940429688,0.0,,5.0
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7730640172958374,0.7730640172958374,0.0,195.68295288085938,195.68295288085938,0.0,,2.0,2.0,0.0,0.46368396282196045,0.46368396282196045,0.0,195.1663818359375,195.1663818359375,0.0,,195.68295288085938,195.68295288085938,0.0,,195.1663818359375,195.1663818359375,0.0,,196.4480438232422,196.4480438232422,0.0,,12.0
Practice arrays/exp1a_trial_27_colour3_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8882514238357544,0.8882514238357544,0.0,192.28143310546875,192.28143310546875,0.0,,2.0,2.0,0.0,0.5978298783302307,0.5978298783302307,0.0,191.6332244873047,191.6332244873047,0.0,,192.28143310546875,192.28143310546875,0.0,,191.6332244873047,191.6332244873047,0.0,,193.16468811035156,193.16468811035156,0.0,,11.0
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.2359204292297363,2.2359204292297363,0.0,179.69979858398438,179.69979858398438,0.0,,2.0,2.0,0.0,0.36718788743019104,0.36718788743019104,0.0,179.2830810546875,179.2830810546875,0.0,,179.69979858398438,179.69979858398438,0.0,,179.2830810546875,179.2830810546875,0.0,,181.93109130859375,181.93109130859375,0.0,,8.0
Practice arrays/exp1a_trial_30_colour0_distractors0_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7404497861862183,0.7404497861862183,0.0,206.8819580078125,206.8819580078125,0.0,,2.0,2.0,0.0,0.5468977689743042,0.5468977689743042,0.0,206.28338623046875,206.28338623046875,0.0,,206.8819580078125,206.8819580078125,0.0,,206.28338623046875,206.28338623046875,0.0,,207.61495971679688,207.61495971679688,0.0,,15.0
Practice arrays/exp1a_trial_31_colour0_distractors0_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.6739130020141602,1.6739130020141602,0.0,184.81634521484375,184.81634521484375,0.0,,2.0,2.0,0.0,0.8304024934768677,0.8304024934768677,0.0,183.93272399902344,183.93272399902344,0.0,,184.81634521484375,184.81634521484375,0.0,,183.93272399902344,183.93272399902344,0.0,,186.48106384277344,186.48106384277344,0.0,,9.0

extraInfo
participant,40
session,001
date,2023_Jan_30_1717
expName,searchDisc5
psychopyVersion,2021.2.3
frameRate,60.28189489782824
