ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.537192463874817,1.537192463874817,0.0,195.54135131835938,195.54135131835938,0.0,,2.0,2.0,0.0,1.2990285158157349,1.2990285158157349,0.0,194.1907196044922,194.1907196044922,0.0,,195.54135131835938,195.54135131835938,0.0,,194.1907196044922,194.1907196044922,0.0,,197.0724334716797,197.0724334716797,0.0,,7.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.7557759284973145,4.7557759284973145,0.0,157.64022827148438,157.64022827148438,0.0,,2.0,2.0,0.0,1.8360333442687988,1.8360333442687988,0.0,155.73757934570312,155.73757934570312,0.0,,157.64022827148438,157.64022827148438,0.0,,155.73757934570312,155.73757934570312,0.0,,162.38839721679688,162.38839721679688,0.0,,0.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.087307333946228,1.087307333946228,0.0,216.82310485839844,216.82310485839844,0.0,,2.0,2.0,0.0,0.43024319410324097,0.43024319410324097,0.0,216.34132385253906,216.34132385253906,0.0,,216.82310485839844,216.82310485839844,0.0,,216.34132385253906,216.34132385253906,0.0,,217.90628051757812,217.90628051757812,0.0,,13.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.9849507808685303,0.9849507808685303,0.0,220.44192504882812,220.44192504882812,0.0,,2.0,2.0,0.0,0.4808124005794525,0.4808124005794525,0.0,219.90843200683594,219.90843200683594,0.0,,220.44192504882812,220.44192504882812,0.0,,219.90843200683594,219.90843200683594,0.0,,221.42308044433594,221.42308044433594,0.0,,14.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.2560527324676514,3.2560527324676514,0.0,165.988525390625,165.988525390625,0.0,,2.0,2.0,0.0,1.5463966131210327,1.5463966131210327,0.0,164.39004516601562,164.39004516601562,0.0,,165.988525390625,165.988525390625,0.0,,164.39004516601562,164.39004516601562,0.0,,169.2383575439453,169.2383575439453,0.0,,1.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.2709176540374756,1.2709176540374756,0.0,182.77235412597656,182.77235412597656,0.0,,2.0,2.0,0.0,0.2472221553325653,0.2472221553325653,0.0,182.47410583496094,182.47410583496094,0.0,,182.77235412597656,182.77235412597656,0.0,,182.47410583496094,182.47410583496094,0.0,,184.0383758544922,184.0383758544922,0.0,,4.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3827592134475708,1.3827592134475708,0.0,202.85804748535156,202.85804748535156,0.0,,2.0,2.0,0.0,0.08141425997018814,0.08141425997018814,0.0,202.72434997558594,202.72434997558594,0.0,,202.85804748535156,202.85804748535156,0.0,,202.72434997558594,202.72434997558594,0.0,,204.2392120361328,204.2392120361328,0.0,,9.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8704174757003784,0.8704174757003784,0.0,213.47451782226562,213.47451782226562,0.0,,2.0,2.0,0.0,0.4643111526966095,0.4643111526966095,0.0,212.95819091796875,212.95819091796875,0.0,,213.47451782226562,213.47451782226562,0.0,,212.95819091796875,212.95819091796875,0.0,,214.33944702148438,214.33944702148438,0.0,,12.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0498592853546143,2.0498592853546143,0.0,178.4213409423828,178.4213409423828,0.0,,2.0,2.0,0.0,0.532518744468689,0.532518744468689,0.0,177.84014892578125,177.84014892578125,0.0,,178.4213409423828,178.4213409423828,0.0,,177.84014892578125,177.84014892578125,0.0,,180.4718475341797,180.4718475341797,0.0,,3.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9035168290138245,0.9035168290138245,0.0,206.85565185546875,206.85565185546875,0.0,,2.0,2.0,0.0,0.5638784766197205,0.5638784766197205,0.0,206.241455078125,206.241455078125,0.0,,206.85565185546875,206.85565185546875,0.0,,206.241455078125,206.241455078125,0.0,,207.75604248046875,207.75604248046875,0.0,,10.0
Practice arrays/exp1a_trial_23_colour2_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.01423180103302,1.01423180103302,0.0,209.9418487548828,209.9418487548828,0.0,,2.0,2.0,0.0,0.1343989372253418,0.1343989372253418,0.0,209.7578582763672,209.7578582763672,0.0,,209.9418487548828,209.9418487548828,0.0,,209.7578582763672,209.7578582763672,0.0,,210.9561309814453,210.9561309814453,0.0,,11.0
