ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2c_trial_114_colour1_distractors19_l.png,l,1,19,1,0,1.0,289.9234832112095,289.9234832112095,,1.0,1.0,0.0,1.0,1.0,0.0,0.8447249531745911,0.8447249531745911,0.0,289.0574035644531,289.0574035644531,0.0,,,,,,,,'2.0',4.100188255310059,4.100188255310059,0.0,'283.05814',,2.0,2.0,0.0,1.843475341796875,1.843475341796875,0.0,287.1579895019531,287.1579895019531,0.0,,289.0574035644531,289.0574035644531,0.0,,287.1579895019531,287.1579895019531,0.0,,'281.0749',,0.0
images/exp2c_trial_155_colour3_distractors9_l.png,l,3,9,1,0,1.0,293.7567478836048,293.7567478836048,,1.0,1.0,0.0,1.0,1.0,0.0,2.2690227031707764,2.2690227031707764,0.0,291.4919738769531,291.4919738769531,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.5043017864227295,1.5043017864227295,0.0,289.9396057128906,289.9396057128906,0.0,,291.4919738769531,291.4919738769531,0.0,,289.9396057128906,289.9396057128906,0.0,,,,1.0
images/exp1a_trial_264_colour2_distractors19_r.png,r,2,19,3,0,1.0,297.7902330866549,297.7902330866549,,1.0,1.0,0.0,3.0,3.0,0.0,1.0524812936782837,1.0524812936782837,0.0,296.74188232421875,296.74188232421875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.9195644855499268,2.9195644855499268,0.0,293.7752380371094,293.7752380371094,0.0,,296.74188232421875,296.74188232421875,0.0,,293.7752380371094,293.7752380371094,0.0,,,,2.0
images/exp2b_trial_19_colour1_distractors31_l.png,l,1,31,1,0,1.0,301.2401044796337,301.2401044796337,,1.0,1.0,0.0,1.0,1.0,0.0,0.9484078288078308,0.9484078288078308,0.0,300.2921447753906,300.2921447753906,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.4393343925476074,2.4393343925476074,0.0,297.80657958984375,297.80657958984375,0.0,,300.2921447753906,300.2921447753906,0.0,,297.80657958984375,297.80657958984375,0.0,,,,3.0
images/exp2b_trial_101_colour2_distractors1_r.png,r,2,1,3,0,1.0,303.1901573796407,303.1901573796407,,1.0,1.0,0.0,3.0,3.0,0.0,0.8055462837219238,0.8055462837219238,0.0,302.39019775390625,302.39019775390625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.0875427722930908,1.0875427722930908,0.0,301.2564697265625,301.2564697265625,0.0,,302.39019775390625,302.39019775390625,0.0,,301.2564697265625,301.2564697265625,0.0,,,,4.0
images/exp2c_trial_60_colour3_distractors19_l.png,l,3,19,1,0,1.0,305.84022431463234,305.84022431463234,,1.0,1.0,0.0,1.0,1.0,0.0,0.9352235198020935,0.9352235198020935,0.0,304.9082336425781,304.9082336425781,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.6567264795303345,1.6567264795303345,0.0,303.2065734863281,303.2065734863281,0.0,,304.9082336425781,304.9082336425781,0.0,,303.2065734863281,303.2065734863281,0.0,,,,5.0
images/exp2a_trial_81_colour1_distractors9_l.png,l,1,9,1,0,1.0,308.6904814526555,308.6904814526555,,1.0,1.0,0.0,1.0,1.0,0.0,1.1858206987380981,1.1858206987380981,0.0,307.509033203125,307.509033203125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.604858160018921,1.604858160018921,0.0,305.85870361328125,305.85870361328125,0.0,,307.509033203125,307.509033203125,0.0,,305.85870361328125,305.85870361328125,0.0,,,,6.0
images/exp2b_trial_214_colour2_distractors9_l.png,l,2,9,1,0,1.0,310.6571119906497,310.6571119906497,,1.0,1.0,0.0,1.0,1.0,0.0,0.8543739318847656,0.8543739318847656,0.0,309.80914306640625,309.80914306640625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.0535441637039185,1.0535441637039185,0.0,308.7088623046875,308.7088623046875,0.0,,309.80914306640625,309.80914306640625,0.0,,308.7088623046875,308.7088623046875,0.0,,,,7.0
images/exp2c_trial_103_colour2_distractors9_r.png,r,2,9,3,0,1.0,312.59043511763446,312.59043511763446,,1.0,1.0,0.0,3.0,3.0,0.0,1.1048169136047363,1.1048169136047363,0.0,311.4898681640625,311.4898681640625,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.7711224555969238,0.7711224555969238,0.0,310.6735534667969,310.6735534667969,0.0,,311.4898681640625,311.4898681640625,0.0,,310.6735534667969,310.6735534667969,0.0,,,,8.0
images/exp2c_trial_259_colour1_distractors19_r.png,r,1,19,3,0,1.0,314.140298786608,314.140298786608,,1.0,1.0,0.0,3.0,3.0,0.0,0.8531090617179871,0.8531090617179871,0.0,313.2903747558594,313.2903747558594,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6374870538711548,0.6374870538711548,0.0,312.6087951660156,312.6087951660156,0.0,,313.2903747558594,313.2903747558594,0.0,,312.6087951660156,312.6087951660156,0.0,,,,9.0
