ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.9753453731536865,1.9753453731536865,0.0,568.0153198242188,568.0153198242188,0.0,,2.0,2.0,0.0,0.5636560916900635,0.5636560916900635,0.0,567.39990234375,567.39990234375,0.0,,568.0153198242188,568.0153198242188,0.0,,567.39990234375,567.39990234375,0.0,,569.9843139648438,569.9843139648438,0.0,,4.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.7220584154129028,1.7220584154129028,0.0,617.5668334960938,617.5668334960938,0.0,,2.0,2.0,0.0,0.9628608226776123,0.9628608226776123,0.0,616.55126953125,616.55126953125,0.0,,617.5668334960938,617.5668334960938,0.0,,616.55126953125,616.55126953125,0.0,,619.2830200195312,619.2830200195312,0.0,,14.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.2705579996109009,1.2705579996109009,0.0,593.3992919921875,593.3992919921875,0.0,,2.0,2.0,0.0,0.9482130408287048,0.9482130408287048,0.0,592.4006958007812,592.4006958007812,0.0,,593.3992919921875,593.3992919921875,0.0,,592.4006958007812,592.4006958007812,0.0,,594.6663818359375,594.6663818359375,0.0,,9.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.6996403932571411,1.6996403932571411,0.0,622.3690185546875,622.3690185546875,0.0,,2.0,2.0,0.0,1.0347163677215576,1.0347163677215576,0.0,621.284912109375,621.284912109375,0.0,,622.3690185546875,622.3690185546875,0.0,,621.284912109375,621.284912109375,0.0,,624.066162109375,624.066162109375,0.0,,15.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.9725033044815063,1.9725033044815063,0.0,603.0006713867188,603.0006713867188,0.0,,2.0,2.0,0.0,1.0137163400650024,1.0137163400650024,0.0,601.9342651367188,601.9342651367188,0.0,,603.0006713867188,603.0006713867188,0.0,,601.9342651367188,601.9342651367188,0.0,,604.9664306640625,604.9664306640625,0.0,,11.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.569659948348999,1.569659948348999,0.0,588.8316650390625,588.8316650390625,0.0,,2.0,2.0,0.0,0.9146543145179749,0.9146543145179749,0.0,587.8671875,587.8671875,0.0,,588.8316650390625,588.8316650390625,0.0,,587.8671875,587.8671875,0.0,,590.398681640625,590.398681640625,0.0,,8.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.2694497108459473,2.2694497108459473,0.0,597.666015625,597.666015625,0.0,,2.0,2.0,0.0,0.9468133449554443,0.9468133449554443,0.0,596.66748046875,596.66748046875,0.0,,597.666015625,597.666015625,0.0,,596.66748046875,596.66748046875,0.0,,599.9331665039062,599.9331665039062,0.0,,10.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.8205307722091675,1.8205307722091675,0.0,584.049072265625,584.049072265625,0.0,,2.0,2.0,0.0,0.8489902019500732,0.8489902019500732,0.0,583.1504516601562,583.1504516601562,0.0,,584.049072265625,584.049072265625,0.0,,583.1504516601562,583.1504516601562,0.0,,585.8650512695312,585.8650512695312,0.0,,7.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.9153287410736084,2.9153287410736084,0.0,562.4814453125,562.4814453125,0.0,,2.0,2.0,0.0,1.6470069885253906,1.6470069885253906,0.0,560.782958984375,560.782958984375,0.0,,562.4814453125,562.4814453125,0.0,,560.782958984375,560.782958984375,0.0,,565.3988647460938,565.3988647460938,0.0,,3.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.2853164672851562,2.2853164672851562,0.0,578.8661499023438,578.8661499023438,0.0,,2.0,2.0,0.0,2.232483148574829,2.232483148574829,0.0,576.58349609375,576.58349609375,0.0,,578.8661499023438,578.8661499023438,0.0,,576.58349609375,576.58349609375,0.0,,581.1492919921875,581.1492919921875,0.0,,6.0
Practice arrays/exp1a_trial_23_colour2_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.7683570384979248,1.7683570384979248,0.0,612.7826538085938,612.7826538085938,0.0,,2.0,2.0,0.0,0.9316227436065674,0.9316227436065674,0.0,611.8012084960938,611.8012084960938,0.0,,612.7826538085938,612.7826538085938,0.0,,611.8012084960938,611.8012084960938,0.0,,614.5502319335938,614.5502319335938,0.0,,13.0
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.459303379058838,5.459303379058838,0.0,540.599365234375,540.599365234375,0.0,,2.0,2.0,0.0,329.46051025390625,329.46051025390625,0.0,211.08981323242188,211.08981323242188,0.0,,540.599365234375,540.599365234375,0.0,'545.6149',211.08981323242188,211.08981323242188,0.0,,546.0491943359375,546.0491943359375,0.0,,0.0
Practice arrays/exp1a_trial_27_colour3_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.721803903579712,1.721803903579712,0.0,608.0835571289062,608.0835571289062,0.0,,2.0,2.0,0.0,1.0639526844024658,1.0639526844024658,0.0,606.9677734375,606.9677734375,0.0,,608.0835571289062,608.0835571289062,0.0,,606.9677734375,606.9677734375,0.0,,609.7992553710938,609.7992553710938,0.0,,12.0
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.25569486618042,2.25569486618042,0.0,551.7481079101562,551.7481079101562,0.0,,2.0,2.0,0.0,3.6480460166931152,3.6480460166931152,0.0,548.0494995117188,548.0494995117188,0.0,,551.7481079101562,551.7481079101562,0.0,,548.0494995117188,548.0494995117188,0.0,,553.998291015625,553.998291015625,0.0,,1.0
Practice arrays/exp1a_trial_30_colour0_distractors0_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.4571584463119507,1.4571584463119507,0.0,573.1326293945312,573.1326293945312,0.0,,2.0,2.0,0.0,1.0971994400024414,1.0971994400024414,0.0,571.9835205078125,571.9835205078125,0.0,,573.1326293945312,573.1326293945312,0.0,,571.9835205078125,571.9835205078125,0.0,,574.5823974609375,574.5823974609375,0.0,,5.0
Practice arrays/exp1a_trial_31_colour0_distractors0_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.6731923818588257,1.6731923818588257,0.0,557.114501953125,557.114501953125,0.0,,2.0,2.0,0.0,1.0638784170150757,1.0638784170150757,0.0,555.999755859375,555.999755859375,0.0,,557.114501953125,557.114501953125,0.0,,555.999755859375,555.999755859375,0.0,,558.7819213867188,558.7819213867188,0.0,,2.0

extraInfo
participant,36
session,001
date,2023_Jan_30_1325
expName,searchDisc5
psychopyVersion,2021.2.3
frameRate,59.640377360177204
