ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_raw,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_raw,buttonBox_9.stopped_raw,dispStimuli.started_raw,dispStimuli.stopped_raw,polygon.started_raw,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp1b_trial_302_colour3_distractors31_r.png,r,3,31,3,1,1.0,293.4947043146065,293.4947043146065,,1.0,1.0,0.0,3.0,3.0,0.0,1.584960699081421,1.584960699081421,0.0,'291.9132',,,,,,,,,,,,,,2.0,2.0,0.0,0.45652660727500916,0.45652660727500916,0.0,'291.41074',,'291.9132',,'291.41074',,,,10.0
images/exp1b_trial_40_colour2_distractors19_r.png,r,2,19,3,1,1.0,295.2114120626182,295.2114120626182,,1.0,1.0,0.0,3.0,3.0,0.0,0.7030612826347351,0.7030612826347351,0.0,'294.51053',,,,,,,,,,,,,,2.0,2.0,0.0,0.9564930200576782,0.9564930200576782,0.0,'293.5111',,'294.51053',,'293.5111',,,,11.0
images/exp1b_trial_314_colour3_distractors4_l.png,l,3,4,1,1,1.0,296.8446795766184,296.8446795766184,,1.0,1.0,0.0,1.0,1.0,0.0,1.187013864517212,1.187013864517212,0.0,'295.66287',,,,,,,,,,,,,,2.0,2.0,0.0,0.3898550868034363,0.3898550868034363,0.0,'295.22934',,'295.66287',,'295.22934',,,,12.0
images/exp1b_trial_203_colour3_distractors4_r.png,r,3,4,3,1,1.0,298.16153208764155,298.16153208764155,,1.0,1.0,0.0,3.0,3.0,0.0,0.8891361951828003,0.8891361951828003,0.0,'297.2795',,,,,,,,,,,,,,2.0,2.0,0.0,0.37136679887771606,0.37136679887771606,0.0,'296.86337',,'297.2795',,'296.86337',,,,13.0
images/exp1b_trial_313_colour3_distractors1_l.png,l,3,1,1,1,1.0,299.14482688762365,299.14482688762365,,1.0,1.0,0.0,1.0,1.0,0.0,0.5733038783073425,0.5733038783073425,0.0,'298.57797',,,,,,,,,,,,,,2.0,2.0,0.0,0.35444456338882446,0.35444456338882446,0.0,'298.1774',,'298.57797',,'298.1774',,,,14.0
images/exp1b_trial_95_colour0_distractors0_l.png,l,0,0,1,1,1.0,300.0114917066356,300.0114917066356,,1.0,1.0,0.0,1.0,1.0,0.0,0.4564967453479767,0.4564967453479767,0.0,'299.56085',,,,,,,,,,,,,,2.0,2.0,0.0,0.35456472635269165,0.35456472635269165,0.0,'299.16064',,'299.56085',,'299.16064',,,,15.0
images/exp1b_trial_270_colour3_distractors31_r.png,r,3,31,3,1,1.0,301.2450107696175,301.2450107696175,,1.0,1.0,0.0,3.0,3.0,0.0,0.8182059526443481,0.8182059526443481,0.0,'300.4301',,,,,,,,,,,,,,2.0,2.0,0.0,0.3561301827430725,0.3561301827430725,0.0,'300.02795',,'300.4301',,'300.02795',,,,16.0
images/exp1b_trial_197_colour2_distractors1_r.png,r,2,1,3,1,1.0,302.3283673196391,302.3283673196391,,1.0,1.0,0.0,3.0,3.0,0.0,0.674841582775116,0.674841582775116,0.0,'301.6615',,,,,,,,,,,,,,2.0,2.0,0.0,0.3542998135089874,0.3542998135089874,0.0,'301.26117',,'301.6615',,'301.26117',,,,17.0
images/exp1b_trial_221_colour3_distractors31_l.png,l,3,31,1,1,1.0,303.7950992316299,303.7950992316299,,1.0,1.0,0.0,1.0,1.0,0.0,1.0866711139678955,1.0866711139678955,0.0,'302.7115',,,,,,,,,,,,,,2.0,2.0,0.0,0.3202117085456848,0.3202117085456848,0.0,'302.344',,'302.7115',,'302.344',,,,18.0
images/exp1b_trial_8_colour2_distractors19_r.png,r,2,19,3,1,1.0,304.7948397206317,304.7948397206317,,1.0,1.0,0.0,3.0,3.0,0.0,0.5881509780883789,0.5881509780883789,0.0,'304.21393',,,,,,,,,,,,,,2.0,2.0,0.0,0.35443469882011414,0.35443469882011414,0.0,'303.81122',,'304.21393',,'303.81122',,,,19.0
images/exp1b_trial_253_colour3_distractors31_l.png,l,3,31,1,1,1.0,306.92830939664856,306.92830939664856,,1.0,1.0,0.0,1.0,1.0,0.0,1.7031915187835693,1.7031915187835693,0.0,'305.2307',,,,,,,,,,,,,,2.0,2.0,0.0,0.3717808425426483,0.3717808425426483,0.0,'304.81125',,'305.2307',,'304.81125',,,,20.0
images/exp1b_trial_279_colour2_distractors19_l.png,l,2,19,1,1,1.0,309.1951464756101,309.1951464756101,,1.0,1.0,0.0,1.0,1.0,0.0,1.2700872421264648,1.2700872421264648,0.0,'307.93045',,,,,,,,,,,,,,2.0,2.0,0.0,0.9375311732292175,0.9375311732292175,0.0,'306.9446',,'307.93045',,'306.9446',,,,21.0
images/exp1b_trial_127_colour0_distractors0_l.png,l,0,0,1,1,1.0,310.2285171845986,310.2285171845986,,1.0,1.0,0.0,1.0,1.0,0.0,0.5883049368858337,0.5883049368858337,0.0,'309.6471',,,,,,,,,,,,,,2.0,2.0,0.0,0.389921098947525,0.389921098947525,0.0,'309.21323',,'309.6471',,'309.21323',,,,22.0
images/exp1b_trial_96_colour1_distractors1_r.png,r,1,1,3,1,1.0,311.1117569196329,311.1117569196329,,1.0,1.0,0.0,3.0,3.0,0.0,0.5400896072387695,0.5400896072387695,0.0,'310.57794',,,,,,,,,,,,,,2.0,2.0,0.0,0.2876532971858978,0.2876532971858978,0.0,'310.24484',,'310.57794',,'310.24484',,,,23.0
images/exp1b_trial_4_colour1_distractors31_r.png,r,1,31,3,1,1.0,312.2785076196131,312.2785076196131,,1.0,1.0,0.0,3.0,3.0,0.0,0.7860537767410278,0.7860537767410278,0.0,'311.49518',,,,,,,,,,,,,,2.0,2.0,0.0,0.321250319480896,0.321250319480896,0.0,'311.12772',,'311.49518',,'311.12772',,,,24.0
images/exp1b_trial_282_colour3_distractors4_l.png,l,3,4,1,1,1.0,313.3284123005986,313.3284123005986,,1.0,1.0,0.0,1.0,1.0,0.0,0.6224995851516724,0.6224995851516724,0.0,'312.71402',,,,,,,,,,,,,,2.0,2.0,0.0,0.37110063433647156,0.37110063433647156,0.0,'312.2969',,'312.71402',,'312.2969',,,,25.0
images/exp1b_trial_312_colour2_distractors31_l.png,l,2,31,1,1,1.0,314.41204142161297,314.41204142161297,,1.0,1.0,0.0,1.0,1.0,0.0,0.7508170008659363,0.7508170008659363,0.0,'313.66196',,,,,,,,,,,,,,2.0,2.0,0.0,0.27439630031585693,0.27439630031585693,0.0,'313.3443',,'313.66196',,'313.3443',,,,26.0
images/exp1b_trial_110_colour3_distractors31_r.png,r,3,31,3,1,1.0,315.62883412964294,315.62883412964294,,1.0,1.0,0.0,3.0,3.0,0.0,0.618990421295166,0.618990421295166,0.0,'315.0136',,,,,,,,,,,,,,2.0,2.0,0.0,0.5386976003646851,0.5386976003646851,0.0,'314.431',,'315.0136',,'314.431',,,,27.0
images/exp1b_trial_68_colour1_distractors31_r.png,r,1,31,3,1,1.0,316.9286974026298,316.9286974026298,,1.0,1.0,0.0,3.0,3.0,0.0,0.8533714413642883,0.8533714413642883,0.0,'316.0793',,,,,,,,,,,,,,2.0,2.0,0.0,0.3865562081336975,0.3865562081336975,0.0,'315.64633',,'316.0793',,'315.64633',,,,28.0
images/exp1b_trial_49_colour1_distractors9_l.png,l,1,9,1,1,1.0,317.92863692760585,317.92863692760585,,1.0,1.0,0.0,1.0,1.0,0.0,0.5885496139526367,0.5885496139526367,0.0,'317.3481',,,,,,,,,,,,,,2.0,2.0,0.0,0.3546783924102783,0.3546783924102783,0.0,'316.9452',,'317.3481',,'316.9452',,,,29.0
images/exp1b_trial_211_colour1_distractors31_l.png,l,1,31,1,1,1.0,319.0286529906269,319.0286529906269,,1.0,1.0,0.0,1.0,1.0,0.0,0.7521334290504456,0.7521334290504456,0.0,'318.27878',,,,,,,,,,,,,,2.0,2.0,0.0,0.28891417384147644,0.28891417384147644,0.0,'317.9457',,'318.27878',,'317.9457',,,,30.0
images/exp1b_trial_218_colour3_distractors4_l.png,l,3,4,1,1,1.0,320.56213271860616,320.56213271860616,,1.0,1.0,0.0,1.0,1.0,0.0,0.7725691199302673,0.7725691199302673,0.0,'319.79547',,,,,,,,,,,,,,2.0,2.0,0.0,0.7068688869476318,0.7068688869476318,0.0,'319.04523',,'319.79547',,'319.04523',,,,31.0
images/exp1b_trial_268_colour3_distractors9_r.png,r,3,9,3,1,1.0,321.6455090226198,321.6455090226198,,1.0,1.0,0.0,3.0,3.0,0.0,0.6551597714424133,0.6551597714424133,0.0,'320.9976',,,,,,,,,,,,,,2.0,2.0,0.0,0.36896848678588867,0.36896848678588867,0.0,'320.57928',,'320.9976',,'320.57928',,,,32.0
images/exp1b_trial_196_colour1_distractors31_r.png,r,1,31,3,1,1.0,322.77893262063736,322.77893262063736,,1.0,1.0,0.0,3.0,3.0,0.0,0.7850918769836426,0.7850918769836426,0.0,'321.99573',,,,,,,,,,,,,,2.0,2.0,0.0,0.2887900769710541,0.2887900769710541,0.0,'321.6625',,'321.99573',,'321.6625',,,,33.0
images/exp1b_trial_118_colour2_distractors9_l.png,l,2,9,1,1,1.0,323.79548140660046,323.79548140660046,,1.0,1.0,0.0,1.0,1.0,0.0,0.6711432933807373,0.6711432933807373,0.0,'323.12976',,,,,,,,,,,,,,2.0,2.0,0.0,0.2907734215259552,0.2907734215259552,0.0,'322.79535',,'323.12976',,'322.79535',,,,34.0
images/exp1b_trial_141_colour3_distractors19_r.png,r,3,19,3,1,1.0,324.7455354206439,324.7455354206439,,1.0,1.0,0.0,3.0,3.0,0.0,0.586661696434021,0.586661696434021,0.0,'324.16223',,,,,,,,,,,,,,2.0,2.0,0.0,0.3026997745037079,0.3026997745037079,0.0,'323.81253',,'324.16223',,'323.81253',,,,35.0
images/exp1b_trial_26_colour3_distractors4_l.png,l,3,4,1,1,1.0,326.2289545826323,326.2289545826323,,1.0,1.0,0.0,1.0,1.0,0.0,1.1026724576950073,1.1026724576950073,0.0,'325.13135',,,,,,,,,,,,,,2.0,2.0,0.0,0.3243137300014496,0.3243137300014496,0.0,'324.76257',,'325.13135',,'324.76257',,,,36.0
images/exp1b_trial_294_colour2_distractors4_r.png,r,2,4,3,1,1.0,327.42906731662225,327.42906731662225,,1.0,1.0,0.0,3.0,3.0,0.0,0.7218626141548157,0.7218626141548157,0.0,'326.7132',,,,,,,,,,,,,,2.0,2.0,0.0,0.4217223823070526,0.4217223823070526,0.0,'326.24832',,'326.7132',,'326.24832',,,,37.0
images/exp1b_trial_303_colour1_distractors1_l.png,l,1,1,1,1,1.0,328.5624214626558,328.5624214626558,,1.0,1.0,0.0,1.0,1.0,0.0,0.7736381888389587,0.7736381888389587,0.0,'327.7954',,,,,,,,,,,,,,2.0,2.0,0.0,0.3044579327106476,0.3044579327106476,0.0,'327.44623',,'327.7954',,'327.44623',,,,38.0
images/exp1b_trial_204_colour3_distractors9_r.png,r,3,9,3,1,1.0,329.61236004063977,329.61236004063977,,1.0,1.0,0.0,3.0,3.0,0.0,0.7048249840736389,0.7048249840736389,0.0,'328.91235',,,,,,,,,,,,,,2.0,2.0,0.0,0.28774797916412354,0.28774797916412354,0.0,'328.57855',,'328.91235',,'328.57855',,,,39.0
images/exp1b_trial_125_colour3_distractors31_l.png,l,3,31,1,1,1.0,331.5457772336493,331.5457772336493,,1.0,1.0,0.0,1.0,1.0,0.0,1.5690405368804932,1.5690405368804932,0.0,'329.97858',,,,,,,,,,,,,,2.0,2.0,0.0,0.30557486414909363,0.30557486414909363,0.0,'329.62878',,'329.97858',,'329.62878',,,,40.0
images/exp1b_trial_133_colour2_distractors1_r.png,r,2,1,3,1,1.0,332.4645307636063,332.4645307636063,,1.0,1.0,0.0,3.0,3.0,0.0,0.6077243685722351,0.6077243685722351,0.0,'331.86325',,,,,,,,,,,,,,2.0,2.0,0.0,0.25469523668289185,0.25469523668289185,0.0,'331.5627',,'331.86325',,'331.5627',,,,41.0
images/exp1b_trial_159_colour0_distractors0_l.png,l,0,0,1,1,1.0,333.34552168163356,333.34552168163356,,1.0,1.0,0.0,1.0,1.0,0.0,0.5557764768600464,0.5557764768600464,0.0,'332.79874',,,,,,,,,,,,,,2.0,2.0,0.0,0.26768288016319275,0.26768288016319275,0.0,'332.47983',,'332.79874',,'332.47983',,,,42.0
images/exp1b_trial_276_colour2_distractors1_l.png,l,2,1,1,1,1.0,334.21255335565075,334.21255335565075,,1.0,1.0,0.0,1.0,1.0,0.0,0.6051040887832642,0.6051040887832642,0.0,'333.61453',,,,,,,,,,,,,,2.0,2.0,0.0,0.20706695318222046,0.20706695318222046,0.0,'333.36224',,'333.61453',,'333.36224',,,,43.0
images/exp1b_trial_265_colour2_distractors31_r.png,r,2,31,3,1,1.0,335.6459239816002,335.6459239816002,,1.0,1.0,0.0,3.0,3.0,0.0,1.237701654434204,1.237701654434204,0.0,'334.4154',,,,,,,,,,,,,,2.0,2.0,0.0,0.13742271065711975,0.13742271065711975,0.0,'334.23026',,'334.4154',,'334.23026',,,,44.0
images/exp1b_trial_244_colour2_distractors1_l.png,l,2,1,1,1,1.0,336.7469339946227,336.7469339946227,,1.0,1.0,0.0,1.0,1.0,0.0,0.8065683841705322,0.8065683841705322,0.0,'335.94797',,,,,,,,,,,,,,2.0,2.0,0.0,0.2409100979566574,0.2409100979566574,0.0,'335.66138',,'335.94797',,'335.66138',,,,45.0
images/exp1b_trial_29_colour3_distractors31_l.png,l,3,31,1,1,1.0,338.162579243636,338.162579243636,,1.0,1.0,0.0,1.0,1.0,0.0,1.2191078662872314,1.2191078662872314,0.0,'336.94666',,,,,,,,,,,,,,2.0,2.0,0.0,0.1357319951057434,0.1357319951057434,0.0,'336.7631',,'336.94666',,'336.7631',,,,46.0
images/exp1b_trial_255_colour0_distractors0_l.png,l,0,0,1,1,1.0,339.1459808466432,339.1459808466432,,1.0,1.0,0.0,1.0,1.0,0.0,0.6381851434707642,0.6381851434707642,0.0,'338.51306',,,,,,,,,,,,,,2.0,2.0,0.0,0.2900795340538025,0.2900795340538025,0.0,'338.1795',,'338.51306',,'338.1795',,,,47.0
images/exp1b_trial_5_colour2_distractors1_r.png,r,2,1,3,1,1.0,340.19599002662,340.19599002662,,1.0,1.0,0.0,3.0,3.0,0.0,0.6891351938247681,0.6891351938247681,0.0,'339.5128',,,,,,,,,,,,,,2.0,2.0,0.0,0.3048540949821472,0.3048540949821472,0.0,'339.16238',,'339.5128',,'339.16238',,,,48.0
images/exp1b_trial_185_colour3_distractors1_l.png,l,3,1,1,1,1.0,341.49600678564167,341.49600678564167,,1.0,1.0,0.0,1.0,1.0,0.0,0.790120542049408,0.790120542049408,0.0,'340.71298',,,,,,,,,,,,,,2.0,2.0,0.0,0.45461225509643555,0.45461225509643555,0.0,'340.21307',,'340.71298',,'340.21307',,,,49.0
images/exp1b_trial_202_colour3_distractors1_r.png,r,3,1,3,1,1.0,342.5124890766281,342.5124890766281,,1.0,1.0,0.0,3.0,3.0,0.0,0.7202815413475037,0.7202815413475037,0.0,'341.7983',,,,,,,,,,,,,,2.0,2.0,0.0,0.2408892661333084,0.2408892661333084,0.0,'341.5131',,'341.7983',,'341.5131',,,,50.0
images/exp1b_trial_9_colour2_distractors31_r.png,r,2,31,3,1,1.0,344.579440035607,344.579440035607,,1.0,1.0,0.0,3.0,3.0,0.0,1.7031660079956055,1.7031660079956055,0.0,'342.8804',,,,,,,,,,,,,,2.0,2.0,0.0,0.3048955202102661,0.3048955202102661,0.0,'342.52933',,'342.8804',,'342.52933',,,,51.0
images/exp1b_trial_28_colour3_distractors19_l.png,l,3,19,1,1,1.0,345.5290206826001,345.5290206826001,,1.0,1.0,0.0,1.0,1.0,0.0,0.6036372184753418,0.6036372184753418,0.0,'344.9304',,,,,,,,,,,,,,2.0,2.0,0.0,0.2893674671649933,0.2893674671649933,0.0,'344.59534',,'344.9304',,'344.59534',,,,52.0
images/exp1b_trial_165_colour2_distractors1_r.png,r,2,1,3,1,1.0,346.362963641627,346.362963641627,,1.0,1.0,0.0,3.0,3.0,0.0,0.4889392554759979,0.4889392554759979,0.0,'345.87988',,,,,,,,,,,,,,2.0,2.0,0.0,0.2876846492290497,0.2876846492290497,0.0,'345.54504',,'345.87988',,'345.54504',,,,53.0
images/exp1b_trial_287_colour0_distractors0_l.png,l,0,0,1,1,1.0,347.3472942876222,347.3472942876222,,1.0,1.0,0.0,1.0,1.0,0.0,0.539145290851593,0.539145290851593,0.0,'346.8151',,,,,,,,,,,,,,2.0,2.0,0.0,0.3899573087692261,0.3899573087692261,0.0,'346.38007',,'346.8151',,'346.38007',,,,54.0
images/exp1b_trial_12_colour3_distractors9_r.png,r,3,9,3,1,1.0,348.6473026366264,348.6473026366264,,1.0,1.0,0.0,3.0,3.0,0.0,0.9388515949249268,0.9388515949249268,0.0,'347.7135',,,,,,,,,,,,,,2.0,2.0,0.0,0.30361393094062805,0.30361393094062805,0.0,'347.36267',,'347.7135',,'347.36267',,,,55.0
images/exp1b_trial_288_colour1_distractors1_r.png,r,1,1,3,1,1.0,349.5462206516357,349.5462206516357,,1.0,1.0,0.0,3.0,3.0,0.0,0.5722050666809082,0.5722050666809082,0.0,'348.97955',,,,,,,,,,,,,,2.0,2.0,0.0,0.27128395438194275,0.27128395438194275,0.0,'348.6627',,'348.97955',,'348.6627',,,,56.0
images/exp1b_trial_157_colour3_distractors31_l.png,l,3,31,1,1,1.0,350.6130780506472,350.6130780506472,,1.0,1.0,0.0,1.0,1.0,0.0,0.7190635800361633,0.7190635800361633,0.0,'349.89633',,,,,,,,,,,,,,2.0,2.0,0.0,0.28898757696151733,0.28898757696151733,0.0,'349.5633',,'349.89633',,'349.5633',,,,57.0
images/exp1b_trial_2_colour1_distractors9_r.png,r,1,9,3,1,1.0,351.66299039263396,351.66299039263396,,1.0,1.0,0.0,3.0,3.0,0.0,0.7030450105667114,0.7030450105667114,0.0,'350.96408',,,,,,,,,,,,,,2.0,2.0,0.0,0.2897392511367798,0.2897392511367798,0.0,'350.6303',,'350.96408',,'350.6303',,,,58.0
images/exp1b_trial_121_colour3_distractors1_l.png,l,3,1,1,1,1.0,352.9976137836173,352.9976137836173,,1.0,1.0,0.0,1.0,1.0,0.0,0.9919777512550354,0.9919777512550354,0.0,'352.01288',,,,,,,,,,,,,,2.0,2.0,0.0,0.28870779275894165,0.28870779275894165,0.0,'351.68008',,'352.01288',,'351.68008',,,,59.0
images/exp1b_trial_111_colour1_distractors1_l.png,l,1,1,1,1,1.0,353.8964065186272,353.8964065186272,,1.0,1.0,0.0,1.0,1.0,0.0,0.6556934714317322,0.6556934714317322,0.0,'353.24884',,,,,,,,,,,,,,2.0,2.0,0.0,0.18560642004013062,0.18560642004013062,0.0,'353.01572',,'353.24884',,'353.01572',,,,60.0
images/exp1b_trial_138_colour3_distractors1_r.png,r,3,1,3,1,1.0,354.89741149560433,354.89741149560433,,1.0,1.0,0.0,3.0,3.0,0.0,0.7740504741668701,0.7740504741668701,0.0,'354.13177',,,,,,,,,,,,,,2.0,2.0,0.0,0.1713915467262268,0.1713915467262268,0.0,'353.91345',,'354.13177',,'353.91345',,,,61.0
images/exp1b_trial_264_colour2_distractors19_r.png,r,2,19,3,1,1.0,355.89650688260446,355.89650688260446,,1.0,1.0,0.0,3.0,3.0,0.0,0.6710414290428162,0.6710414290428162,0.0,'355.23056',,,,,,,,,,,,,,2.0,2.0,0.0,0.2702937722206116,0.2702937722206116,0.0,'354.9129',,'355.23056',,'354.9129',,,,62.0
images/exp1b_trial_263_colour2_distractors9_r.png,r,2,9,3,1,1.0,356.92969530760894,356.92969530760894,,1.0,1.0,0.0,3.0,3.0,0.0,0.7193531394004822,0.7193531394004822,0.0,'356.21332',,,,,,,,,,,,,,2.0,2.0,0.0,0.2572273313999176,0.2572273313999176,0.0,'355.91284',,'356.21332',,'355.91284',,,,63.0
images/exp1b_trial_298_colour3_distractors1_r.png,r,3,1,3,1,1.0,357.6475082026271,357.6475082026271,,1.0,1.0,0.0,3.0,3.0,0.0,0.40566927194595337,0.40566927194595337,0.0,'357.24673',,,,,,,,,,,,,,2.0,2.0,0.0,0.2566784620285034,0.2566784620285034,0.0,'356.94672',,'357.24673',,'356.94672',,,,64.0
images/exp1b_trial_122_colour3_distractors4_l.png,l,3,4,1,1,1.0,358.96314233161394,358.96314233161394,,1.0,1.0,0.0,1.0,1.0,0.0,0.6379602551460266,0.6379602551460266,0.0,'358.3299',,,,,,,,,,,,,,2.0,2.0,0.0,0.6217759847640991,0.6217759847640991,0.0,'357.6647',,'358.3299',,'357.6647',,,,65.0
images/exp1b_trial_251_colour3_distractors9_l.png,l,3,9,1,1,1.0,360.1475248506002,360.1475248506002,,1.0,1.0,0.0,1.0,1.0,0.0,0.8224621415138245,0.8224621415138245,0.0,'359.32996',,,,,,,,,,,,,,2.0,2.0,0.0,0.30469179153442383,0.30469179153442383,0.0,'358.9801',,'359.32996',,'358.9801',,,,66.0
images/exp1b_trial_19_colour1_distractors31_l.png,l,1,31,1,1,1.0,361.0965955096006,361.0965955096006,,1.0,1.0,0.0,1.0,1.0,0.0,0.6674972176551819,0.6674972176551819,0.0,'360.43195',,,,,,,,,,,,,,2.0,2.0,0.0,0.2232312560081482,0.2232312560081482,0.0,'360.16284',,'360.43195',,'360.16284',,,,67.0
images/exp1b_trial_296_colour2_distractors19_r.png,r,2,19,3,1,1.0,362.0966830096266,362.0966830096266,,1.0,1.0,0.0,3.0,3.0,0.0,0.6716509461402893,0.6716509461402893,0.0,'361.43076',,,,,,,,,,,,,,2.0,2.0,0.0,0.27034932374954224,0.27034932374954224,0.0,'361.11316',,'361.43076',,'361.11316',,,,68.0
images/exp1b_trial_275_colour1_distractors31_l.png,l,1,31,1,1,1.0,363.7144048446033,363.7144048446033,,1.0,1.0,0.0,1.0,1.0,0.0,1.2696155309677124,1.2696155309677124,0.0,'362.44766',,,,,,,,,,,,,,2.0,2.0,0.0,0.2887079119682312,0.2887079119682312,0.0,'362.11282',,'362.44766',,'362.11282',,,,69.0
