ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0693941116333008,1.0693941116333008,0.0,294.295654296875,294.295654296875,0.0,,2.0,2.0,0.0,0.383161336183548,0.383161336183548,0.0,293.8642883300781,293.8642883300781,0.0,,294.295654296875,294.295654296875,0.0,,293.8642883300781,293.8642883300781,0.0,,295.36212158203125,295.36212158203125,0.0,,14.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.970949649810791,0.970949649810791,0.0,266.6280822753906,266.6280822753906,0.0,,2.0,2.0,0.0,0.5806534886360168,0.5806534886360168,0.0,265.99664306640625,265.99664306640625,0.0,,266.6280822753906,266.6280822753906,0.0,,265.99664306640625,265.99664306640625,0.0,,267.5946044921875,267.5946044921875,0.0,,6.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.8542472124099731,0.8542472124099731,0.0,260.0114440917969,260.0114440917969,0.0,,2.0,2.0,0.0,0.7809606194496155,0.7809606194496155,0.0,259.17987060546875,259.17987060546875,0.0,,260.0114440917969,260.0114440917969,0.0,,259.17987060546875,259.17987060546875,0.0,,260.8613586425781,260.8613586425781,0.0,,4.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0664082765579224,1.0664082765579224,0.0,270.1639404296875,270.1639404296875,0.0,,2.0,2.0,0.0,0.5158103108406067,0.5158103108406067,0.0,269.59661865234375,269.59661865234375,0.0,,270.1639404296875,270.1639404296875,0.0,,269.59661865234375,269.59661865234375,0.0,,271.2281799316406,271.2281799316406,0.0,,7.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.4901548624038696,1.4901548624038696,0.0,235.57723999023438,235.57723999023438,0.0,,2.0,2.0,0.0,10.23829460144043,10.23829460144043,0.0,225.27635192871094,225.27635192871094,0.0,,235.57723999023438,235.57723999023438,0.0,,225.27635192871094,225.27635192871094,0.0,,237.06057739257812,237.06057739257812,0.0,,0.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.6848208904266357,0.6848208904266357,0.0,297.8806457519531,297.8806457519531,0.0,,2.0,2.0,0.0,0.46383753418922424,0.46383753418922424,0.0,297.36376953125,297.36376953125,0.0,,297.8806457519531,297.8806457519531,0.0,,297.36376953125,297.36376953125,0.0,,298.5622863769531,298.5622863769531,0.0,,15.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.6508535742759705,0.6508535742759705,0.0,291.2120666503906,291.2120666503906,0.0,,2.0,2.0,0.0,0.6302669048309326,0.6302669048309326,0.0,290.530517578125,290.530517578125,0.0,,291.2120666503906,291.2120666503906,0.0,,290.530517578125,290.530517578125,0.0,,291.862060546875,291.862060546875,0.0,,13.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1203577518463135,1.1203577518463135,0.0,277.0452880859375,277.0452880859375,0.0,,2.0,2.0,0.0,0.46382638812065125,0.46382638812065125,0.0,276.5298767089844,276.5298767089844,0.0,,277.0452880859375,277.0452880859375,0.0,,276.5298767089844,276.5298767089844,0.0,,278.1615905761719,278.1615905761719,0.0,,9.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.2511874437332153,1.2511874437332153,0.0,287.2810363769531,287.2810363769531,0.0,,2.0,2.0,0.0,0.448125422000885,0.448125422000885,0.0,286.7802734375,286.7802734375,0.0,,287.2810363769531,287.2810363769531,0.0,,286.7802734375,286.7802734375,0.0,,288.5285949707031,288.5285949707031,0.0,,12.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7686275839805603,0.7686275839805603,0.0,273.76385498046875,273.76385498046875,0.0,,2.0,2.0,0.0,0.48171618580818176,0.48171618580818176,0.0,273.2303771972656,273.2303771972656,0.0,,273.76385498046875,273.76385498046875,0.0,,273.2303771972656,273.2303771972656,0.0,,274.5284118652344,274.5284118652344,0.0,,8.0
