ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2b_trial_63_colour0_distractors0_l.png,l,0,0,1,0,1.0,324.7175366053998,324.7175366053998,,1.0,1.0,0.0,1.0,1.0,0.0,0.8271349668502808,0.8271349668502808,0.0,323.87994384765625,323.87994384765625,0.0,,,,,,,,'2.0',10.733809471130371,10.733809471130371,0.0,'311.78387',,2.0,2.0,0.0,1.2971954345703125,1.2971954345703125,0.0,322.5174255371094,322.5174255371094,0.0,,323.87994384765625,323.87994384765625,0.0,,322.5174255371094,322.5174255371094,0.0,,'309.80255',,0.0
images/exp2c_trial_36_colour1_distractors31_r.png,r,1,31,3,0,1.0,327.7505892436893,327.7505892436893,,1.0,1.0,0.0,3.0,3.0,0.0,0.9979338049888611,0.9979338049888611,0.0,326.7531433105469,326.7531433105469,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.967879056930542,1.967879056930542,0.0,324.73370361328125,324.73370361328125,0.0,,326.7531433105469,326.7531433105469,0.0,,324.73370361328125,324.73370361328125,0.0,,,,1.0
images/exp2b_trial_250_colour3_distractors4_l.png,l,3,4,1,0,1.0,329.5509173446917,329.5509173446917,,1.0,1.0,0.0,1.0,1.0,0.0,0.7880998253822327,0.7880998253822327,0.0,328.7699279785156,328.7699279785156,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.9537211060523987,0.9537211060523987,0.0,327.7693786621094,327.7693786621094,0.0,,328.7699279785156,328.7699279785156,0.0,,327.7693786621094,327.7693786621094,0.0,,,,2.0
images/exp2c_trial_96_colour1_distractors1_r.png,r,1,1,3,0,1.0,331.7178285777045,331.7178285777045,,1.0,1.0,0.0,3.0,3.0,0.0,0.906066358089447,0.906066358089447,0.0,330.81787109375,330.81787109375,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.203669786453247,1.203669786453247,0.0,329.56695556640625,329.56695556640625,0.0,,330.81787109375,330.81787109375,0.0,,329.56695556640625,329.56695556640625,0.0,,,,3.0
images/exp2b_trial_56_colour2_distractors31_l.png,l,2,31,1,0,1.0,334.46788368868874,334.46788368868874,,1.0,1.0,0.0,1.0,1.0,0.0,1.2308247089385986,1.2308247089385986,0.0,333.2373962402344,333.2373962402344,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.4562780857086182,1.4562780857086182,0.0,331.7337951660156,331.7337951660156,0.0,,333.2373962402344,333.2373962402344,0.0,,331.7337951660156,331.7337951660156,0.0,,,,4.0
images/exp1a_trial_127_colour0_distractors0_l.png,l,0,0,1,0,1.0,336.7174610737129,336.7174610737129,,1.0,1.0,0.0,1.0,1.0,0.0,0.9023134112358093,0.9023134112358093,0.0,335.8199768066406,335.8199768066406,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.286718726158142,1.286718726158142,0.0,334.48394775390625,334.48394775390625,0.0,,335.8199768066406,335.8199768066406,0.0,,334.48394775390625,334.48394775390625,0.0,,,,5.0
images/exp2a_trial_93_colour3_distractors31_l.png,l,3,31,1,0,1.0,339.36802288069157,339.36802288069157,,1.0,1.0,0.0,1.0,1.0,0.0,1.084027647972107,1.084027647972107,0.0,338.2843017578125,338.2843017578125,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.506425380706787,1.506425380706787,0.0,336.7345886230469,336.7345886230469,0.0,,338.2843017578125,338.2843017578125,0.0,,336.7345886230469,336.7345886230469,0.0,,,,6.0
images/exp2c_trial_37_colour2_distractors1_r.png,r,2,1,3,0,1.0,341.3847176647105,341.3847176647105,,1.0,1.0,0.0,3.0,3.0,0.0,1.0698022842407227,1.0698022842407227,0.0,340.3179626464844,340.3179626464844,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8876442313194275,0.8876442313194275,0.0,339.3843688964844,339.3843688964844,0.0,,340.3179626464844,340.3179626464844,0.0,,339.3843688964844,339.3843688964844,0.0,,,,7.0
images/exp2c_trial_264_colour2_distractors19_r.png,r,2,19,3,0,1.0,343.61802144668764,343.61802144668764,,1.0,1.0,0.0,3.0,3.0,0.0,1.3151522874832153,1.3151522874832153,0.0,342.3030700683594,342.3030700683594,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.8566840291023254,0.8566840291023254,0.0,341.4029235839844,341.4029235839844,0.0,,342.3030700683594,342.3030700683594,0.0,,341.4029235839844,341.4029235839844,0.0,,,,8.0
images/exp1a_trial_29_colour3_distractors31_l.png,l,3,31,1,0,1.0,346.42019081971375,346.42019081971375,,1.0,1.0,0.0,1.0,1.0,0.0,0.9995661377906799,0.9995661377906799,0.0,345.4207763671875,345.4207763671875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.739988088607788,1.739988088607788,0.0,343.6365051269531,343.6365051269531,0.0,,345.4207763671875,345.4207763671875,0.0,,343.6365051269531,343.6365051269531,0.0,,,,9.0
images/exp2c_trial_106_colour3_distractors1_r.png,r,3,1,3,0,1.0,348.9347600537003,348.9347600537003,,1.0,1.0,0.0,3.0,3.0,0.0,1.006108283996582,1.006108283996582,0.0,347.93701171875,347.93701171875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,1.4516936540603638,1.4516936540603638,0.0,346.43475341796875,346.43475341796875,0.0,,347.93701171875,347.93701171875,0.0,,346.43475341796875,346.43475341796875,0.0,,,,10.0
