ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0359148979187012,1.0359148979187012,0.0,237.22634887695312,237.22634887695312,0.0,,2.0,2.0,0.0,1.0327426195144653,1.0327426195144653,0.0,236.14329528808594,236.14329528808594,0.0,,237.22634887695312,237.22634887695312,0.0,,236.14329528808594,236.14329528808594,0.0,,238.258056640625,238.258056640625,0.0,,9.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7300437092781067,0.7300437092781067,0.0,252.02439880371094,252.02439880371094,0.0,,2.0,2.0,0.0,0.8968978524208069,0.8968978524208069,0.0,251.0762939453125,251.0762939453125,0.0,,252.02439880371094,252.02439880371094,0.0,,251.0762939453125,251.0762939453125,0.0,,252.7582550048828,252.7582550048828,0.0,,13.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,3.966691493988037,3.966691493988037,0.0,201.47579956054688,201.47579956054688,0.0,,2.0,2.0,0.0,2.1637895107269287,2.1637895107269287,0.0,199.2585906982422,199.2585906982422,0.0,,201.47579956054688,201.47579956054688,0.0,,199.2585906982422,199.2585906982422,0.0,,205.44036865234375,205.44036865234375,0.0,,1.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7481891512870789,0.7481891512870789,0.0,248.32452392578125,248.32452392578125,0.0,,2.0,2.0,0.0,0.5631757974624634,0.5631757974624634,0.0,247.71022033691406,247.71022033691406,0.0,,248.32452392578125,248.32452392578125,0.0,,247.71022033691406,247.71022033691406,0.0,,249.07501220703125,249.07501220703125,0.0,,12.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.8878942728042603,0.8878942728042603,0.0,218.34027099609375,218.34027099609375,0.0,,2.0,2.0,0.0,0.7805446982383728,0.7805446982383728,0.0,217.5090789794922,217.5090789794922,0.0,,218.34027099609375,218.34027099609375,0.0,,217.5090789794922,217.5090789794922,0.0,,219.22415161132812,219.22415161132812,0.0,,4.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.751932680606842,0.751932680606842,0.0,259.1085510253906,259.1085510253906,0.0,,2.0,2.0,0.0,0.763947069644928,0.763947069644928,0.0,258.29388427734375,258.29388427734375,0.0,,259.1085510253906,259.1085510253906,0.0,,258.29388427734375,258.29388427734375,0.0,,259.8584899902344,259.8584899902344,0.0,,15.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.832844078540802,0.832844078540802,0.0,208.309326171875,208.309326171875,0.0,,2.0,2.0,0.0,0.8140990734100342,0.8140990734100342,0.0,207.4425506591797,207.4425506591797,0.0,,208.309326171875,208.309326171875,0.0,,207.4425506591797,207.4425506591797,0.0,,209.1405029296875,209.1405029296875,0.0,,2.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.8521144986152649,0.8521144986152649,0.0,221.8577117919922,221.8577117919922,0.0,,2.0,2.0,0.0,0.5805109143257141,0.5805109143257141,0.0,221.22628784179688,221.22628784179688,0.0,,221.8577117919922,221.8577117919922,0.0,,221.22628784179688,221.22628784179688,0.0,,222.70745849609375,222.70745849609375,0.0,,5.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.4355549812316895,3.4355549812316895,0.0,193.81138610839844,193.81138610839844,0.0,,2.0,2.0,0.0,9.66696548461914,9.66696548461914,0.0,184.0912628173828,184.0912628173828,0.0,,193.81138610839844,193.81138610839844,0.0,,184.0912628173828,184.0912628173828,0.0,,197.25851440429688,197.25851440429688,0.0,,0.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6688977479934692,0.6688977479934692,0.0,255.6270294189453,255.6270294189453,0.0,,2.0,2.0,0.0,0.8178281784057617,0.8178281784057617,0.0,254.75836181640625,254.75836181640625,0.0,,255.6270294189453,255.6270294189453,0.0,,254.75836181640625,254.75836181640625,0.0,,256.29119873046875,256.29119873046875,0.0,,14.0
Practice arrays/exp1a_trial_23_colour2_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8999025225639343,0.8999025225639343,0.0,233.243408203125,233.243408203125,0.0,,2.0,2.0,0.0,0.8660203218460083,0.8660203218460083,0.0,232.3261260986328,232.3261260986328,0.0,,233.243408203125,233.243408203125,0.0,,232.3261260986328,232.3261260986328,0.0,,234.14117431640625,234.14117431640625,0.0,,8.0
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1045951843261719,1.1045951843261719,0.0,214.40956115722656,214.40956115722656,0.0,,2.0,2.0,0.0,3.213895082473755,3.213895082473755,0.0,211.1424102783203,211.1424102783203,0.0,,214.40956115722656,214.40956115722656,0.0,,211.1424102783203,211.1424102783203,0.0,,215.50732421875,215.50732421875,0.0,,3.0
Practice arrays/exp1a_trial_27_colour3_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6697364449501038,0.6697364449501038,0.0,245.04159545898438,245.04159545898438,0.0,,2.0,2.0,0.0,0.6304454803466797,0.6304454803466797,0.0,244.3596649169922,244.3596649169922,0.0,,245.04159545898438,245.04159545898438,0.0,,244.3596649169922,244.3596649169922,0.0,,245.707763671875,245.707763671875,0.0,,11.0
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8538767099380493,0.8538767099380493,0.0,225.5765380859375,225.5765380859375,0.0,,2.0,2.0,0.0,0.8147826790809631,0.8147826790809631,0.0,224.7093963623047,224.7093963623047,0.0,,225.5765380859375,225.5765380859375,0.0,,224.7093963623047,224.7093963623047,0.0,,226.42425537109375,226.42425537109375,0.0,,6.0
Practice arrays/exp1a_trial_30_colour0_distractors0_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.8549460768699646,0.8549460768699646,0.0,229.4747314453125,229.4747314453125,0.0,,2.0,2.0,0.0,0.9974980354309082,0.9974980354309082,0.0,228.42636108398438,228.42636108398438,0.0,,229.4747314453125,229.4747314453125,0.0,,228.42636108398438,228.42636108398438,0.0,,230.32447814941406,230.32447814941406,0.0,,7.0
Practice arrays/exp1a_trial_31_colour0_distractors0_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.771428108215332,0.771428108215332,0.0,241.59091186523438,241.59091186523438,0.0,,2.0,2.0,0.0,1.2810810804367065,1.2810810804367065,0.0,240.26007080078125,240.26007080078125,0.0,,241.59091186523438,241.59091186523438,0.0,,240.26007080078125,240.26007080078125,0.0,,242.3573760986328,242.3573760986328,0.0,,10.0

extraInfo
participant,2
session,001
date,2023_Jan_18_1003
expName,searchDisc5
psychopyVersion,2021.2.3
frameRate,59.9996096398467
