ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.821972668170929,0.821972668170929,0.0,165.64599609375,165.64599609375,0.0,,2.0,2.0,0.0,0.3494473099708557,0.3494473099708557,0.0,165.24575805664062,165.24575805664062,0.0,,165.64599609375,165.64599609375,0.0,,165.24575805664062,165.24575805664062,0.0,,166.46038818359375,166.46038818359375,0.0,,12.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0037355422973633,2.0037355422973633,0.0,118.72852325439453,118.72852325439453,0.0,,2.0,2.0,0.0,13.072458267211914,13.072458267211914,0.0,105.5919418334961,105.5919418334961,0.0,,118.72852325439453,118.72852325439453,0.0,,105.5919418334961,105.5919418334961,0.0,,120.72613525390625,120.72613525390625,0.0,,0.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.601494312286377,0.601494312286377,0.0,172.0124053955078,172.0124053955078,0.0,,2.0,2.0,0.0,0.34924936294555664,0.34924936294555664,0.0,171.61224365234375,171.61224365234375,0.0,,172.0124053955078,172.0124053955078,0.0,,171.61224365234375,171.61224365234375,0.0,,172.61056518554688,172.61056518554688,0.0,,14.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.480341672897339,2.480341672897339,0.0,134.4458770751953,134.4458770751953,0.0,,2.0,2.0,0.0,0.49919426441192627,0.49919426441192627,0.0,133.89459228515625,133.89459228515625,0.0,,134.4458770751953,134.4458770751953,0.0,,133.89459228515625,133.89459228515625,0.0,,136.92642211914062,136.92642211914062,0.0,,4.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.9868242740631104,0.9868242740631104,0.0,127.87649536132812,127.87649536132812,0.0,,2.0,2.0,0.0,0.5638828873634338,0.5638828873634338,0.0,127.26142120361328,127.26142120361328,0.0,,127.87649536132812,127.87649536132812,0.0,,127.26142120361328,127.26142120361328,0.0,,128.8594970703125,128.8594970703125,0.0,,2.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7203106880187988,0.7203106880187988,0.0,162.5293731689453,162.5293731689453,0.0,,2.0,2.0,0.0,0.29708489775657654,0.29708489775657654,0.0,162.17861938476562,162.17861938476562,0.0,,162.5293731689453,162.5293731689453,0.0,,162.17861938476562,162.17861938476562,0.0,,163.24375915527344,163.24375915527344,0.0,,11.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7829776406288147,0.7829776406288147,0.0,156.1454620361328,156.1454620361328,0.0,,2.0,2.0,0.0,0.43102580308914185,0.43102580308914185,0.0,155.661865234375,155.661865234375,0.0,,156.1454620361328,156.1454620361328,0.0,,155.661865234375,155.661865234375,0.0,,156.9267578125,156.9267578125,0.0,,9.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.9196027517318726,1.9196027517318726,0.0,147.94479370117188,147.94479370117188,0.0,,2.0,2.0,0.0,0.6639255285263062,0.6639255285263062,0.0,147.22874450683594,147.22874450683594,0.0,,147.94479370117188,147.94479370117188,0.0,,147.22874450683594,147.22874450683594,0.0,,149.8599395751953,149.8599395751953,0.0,,7.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8152951598167419,0.8152951598167419,0.0,159.35975646972656,159.35975646972656,0.0,,2.0,2.0,0.0,0.3837558329105377,0.3837558329105377,0.0,158.92898559570312,158.92898559570312,0.0,,159.35975646972656,159.35975646972656,0.0,,158.92898559570312,158.92898559570312,0.0,,160.17698669433594,160.17698669433594,0.0,,10.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.3385552167892456,1.3385552167892456,0.0,152.32688903808594,152.32688903808594,0.0,,2.0,2.0,0.0,0.41357192397117615,0.41357192397117615,0.0,151.86227416992188,151.86227416992188,0.0,,152.32688903808594,152.32688903808594,0.0,,151.86227416992188,151.86227416992188,0.0,,153.66018676757812,153.66018676757812,0.0,,8.0
