ImageFile,targ_side,colour,distNo,correctAnswer,targetType,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,buttonBox_12.corr_mean,buttonBox_12.corr_raw,buttonBox_12.corr_std,buttonBox_12.keys_mean,buttonBox_12.keys_raw,buttonBox_12.keys_std,buttonBox_12.rt_mean,buttonBox_12.rt_raw,buttonBox_12.rt_std,buttonBox_12.started_mean,buttonBox_12.started_raw,buttonBox_12.started_std,buttonBox_12.stopped_raw,buttonBox_13.keys_raw,buttonBox_13.rt_mean,buttonBox_13.rt_raw,buttonBox_13.rt_std,buttonBox_13.started_raw,buttonBox_13.stopped_raw,buttonBox_2.keys_raw,buttonBox_2.rt_mean,buttonBox_2.rt_raw,buttonBox_2.rt_std,buttonBox_2.started_raw,buttonBox_2.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_raw,buttonBox_9.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,polygon.started_raw,polygon.stopped_raw,targetTypeInstruction.started_raw,targetTypeInstruction.stopped_raw,order
images/exp2c_trial_173_colour3_distractors19_r.png,r,3,19,3,0,1.0,283.829428880621,283.829428880621,,1.0,1.0,0.0,3.0,3.0,0.0,0.7644240260124207,0.7644240260124207,0.0,283.0558776855469,283.0558776855469,0.0,,,,,,,,'2.0',4.283530235290527,4.283530235290527,0.0,'278.14758',,2.0,2.0,0.0,0.5622777938842773,0.5622777938842773,0.0,'282.4307',,283.0558776855469,283.0558776855469,0.0,,'282.4307',,'276.1642',,0.0
images/exp2c_trial_55_colour2_distractors19_l.png,l,2,19,1,0,1.0,285.0460689817992,285.0460689817992,,1.0,1.0,0.0,1.0,1.0,0.0,0.7499365210533142,0.7499365210533142,0.0,284.2981872558594,284.2981872558594,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.4086538255214691,0.4086538255214691,0.0,'283.84756',,284.2981872558594,284.2981872558594,0.0,,'283.84756',,,,1.0
images/exp2a_trial_35_colour1_distractors19_r.png,r,1,19,3,0,1.0,286.1126201138104,286.1126201138104,,1.0,1.0,0.0,3.0,3.0,0.0,0.7040629982948303,0.7040629982948303,0.0,285.4125061035156,285.4125061035156,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3048205077648163,0.3048205077648163,0.0,'285.06268',,285.4125061035156,285.4125061035156,0.0,,'285.06268',,,,2.0
images/exp2c_trial_132_colour1_distractors31_r.png,r,1,31,3,0,1.0,287.74556229882,287.74556229882,,1.0,1.0,0.0,3.0,3.0,0.0,1.2672455310821533,1.2672455310821533,0.0,286.47918701171875,286.47918701171875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3042141795158386,0.3042141795158386,0.0,'286.13116',,286.47918701171875,286.47918701171875,0.0,,'286.13116',,,,3.0
images/exp2a_trial_59_colour3_distractors9_l.png,l,3,9,1,0,1.0,289.0627570278157,289.0627570278157,,1.0,1.0,0.0,1.0,1.0,0.0,0.6219274401664734,0.6219274401664734,0.0,288.4460144042969,288.4460144042969,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.6371711492538452,0.6371711492538452,0.0,'287.7645',,288.4460144042969,288.4460144042969,0.0,,'287.7645',,,,4.0
images/exp2b_trial_204_colour3_distractors9_r.png,r,3,9,3,0,1.0,290.2294884967996,290.2294884967996,,1.0,1.0,0.0,3.0,3.0,0.0,0.6865532994270325,0.6865532994270325,0.0,289.54803466796875,289.54803466796875,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.42209893465042114,0.42209893465042114,0.0,'289.07907',,289.54803466796875,289.54803466796875,0.0,,'289.07907',,,,5.0
images/exp2c_trial_261_colour2_distractors1_r.png,r,2,1,3,0,1.0,291.2626874648122,291.2626874648122,,1.0,1.0,0.0,3.0,3.0,0.0,0.6526226997375488,0.6526226997375488,0.0,290.6122131347656,290.6122131347656,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.32134100794792175,0.32134100794792175,0.0,'290.2475',,290.6122131347656,290.6122131347656,0.0,,'290.2475',,,,6.0
images/exp2a_trial_306_colour1_distractors19_l.png,l,1,19,1,0,1.0,292.3794967497961,292.3794967497961,,1.0,1.0,0.0,1.0,1.0,0.0,0.6880685687065125,0.6880685687065125,0.0,291.6982116699219,291.6982116699219,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.37115001678466797,0.37115001678466797,0.0,'291.27872',,291.6982116699219,291.6982116699219,0.0,,'291.27872',,,,7.0
images/exp1a_trial_67_colour1_distractors19_r.png,r,1,19,3,0,1.0,293.4961125728005,293.4961125728005,,1.0,1.0,0.0,3.0,3.0,0.0,0.7027025818824768,0.7027025818824768,0.0,292.7978210449219,292.7978210449219,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.3543469309806824,0.3543469309806824,0.0,'292.398',,292.7978210449219,292.7978210449219,0.0,,'292.398',,,,8.0
images/exp2a_trial_319_colour0_distractors0_l.png,l,0,0,1,0,1.0,294.6461763058178,294.6461763058178,,1.0,1.0,0.0,1.0,1.0,0.0,0.7398361563682556,0.7398361563682556,0.0,293.9125061035156,293.9125061035156,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.35395774245262146,0.35395774245262146,0.0,'293.5127',,293.9125061035156,293.9125061035156,0.0,,'293.5127',,,,9.0
