ImageFile,targ_side,correctAnswer,n,buttonBox_10.corr_mean,buttonBox_10.corr_raw,buttonBox_10.corr_std,buttonBox_10.keys_mean,buttonBox_10.keys_raw,buttonBox_10.keys_std,buttonBox_10.rt_mean,buttonBox_10.rt_raw,buttonBox_10.rt_std,buttonBox_10.started_mean,buttonBox_10.started_raw,buttonBox_10.started_std,buttonBox_10.stopped_raw,buttonBox_9.keys_mean,buttonBox_9.keys_raw,buttonBox_9.keys_std,buttonBox_9.rt_mean,buttonBox_9.rt_raw,buttonBox_9.rt_std,buttonBox_9.started_mean,buttonBox_9.started_raw,buttonBox_9.started_std,buttonBox_9.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,3.6734426021575928,3.6734426021575928,0.0,191.72230529785156,191.72230529785156,0.0,,2.0,2.0,0.0,14.484192848205566,14.484192848205566,0.0,177.18850708007812,177.18850708007812,0.0,,191.72230529785156,191.72230529785156,0.0,,177.18850708007812,177.18850708007812,0.0,,195.38633728027344,195.38633728027344,0.0,,0.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.4044744968414307,1.4044744968414307,0.0,218.58934020996094,218.58934020996094,0.0,,2.0,2.0,0.0,0.8804801106452942,0.8804801106452942,0.0,217.6558380126953,217.6558380126953,0.0,,218.58934020996094,218.58934020996094,0.0,,217.6558380126953,217.6558380126953,0.0,,219.98760986328125,219.98760986328125,0.0,,5.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.218738079071045,1.218738079071045,0.0,209.80335998535156,209.80335998535156,0.0,,2.0,2.0,0.0,0.9803128838539124,0.9803128838539124,0.0,208.77236938476562,208.77236938476562,0.0,,209.80335998535156,209.80335998535156,0.0,,208.77236938476562,208.77236938476562,0.0,,211.02023315429688,211.02023315429688,0.0,,3.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.151511788368225,1.151511788368225,0.0,227.8067169189453,227.8067169189453,0.0,,2.0,2.0,0.0,1.0462069511413574,1.0462069511413574,0.0,226.70632934570312,226.70632934570312,0.0,,227.8067169189453,227.8067169189453,0.0,,226.70632934570312,226.70632934570312,0.0,,228.9545440673828,228.9545440673828,0.0,,7.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.705039381980896,1.705039381980896,0.0,223.0045166015625,223.0045166015625,0.0,,2.0,2.0,0.0,0.9637746810913086,0.9637746810913086,0.0,221.9893035888672,221.9893035888672,0.0,,223.0045166015625,223.0045166015625,0.0,,221.9893035888672,221.9893035888672,0.0,,224.70443725585938,224.70443725585938,0.0,,6.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.5181939601898193,1.5181939601898193,0.0,235.85687255859375,235.85687255859375,0.0,,2.0,2.0,0.0,0.8658157587051392,0.8658157587051392,0.0,234.93960571289062,234.93960571289062,0.0,,235.85687255859375,235.85687255859375,0.0,,234.93960571289062,234.93960571289062,0.0,,237.3713836669922,237.3713836669922,0.0,,9.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.1317434310913086,1.1317434310913086,0.0,261.67449951171875,261.67449951171875,0.0,,2.0,2.0,0.0,0.8303155303001404,0.8303155303001404,0.0,260.79058837890625,260.79058837890625,0.0,,261.67449951171875,261.67449951171875,0.0,,260.79058837890625,260.79058837890625,0.0,,262.805419921875,262.805419921875,0.0,,15.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.3351073265075684,2.3351073265075684,0.0,198.36985778808594,198.36985778808594,0.0,,2.0,2.0,0.0,0.9297168254852295,0.9297168254852295,0.0,197.3888702392578,197.3888702392578,0.0,,198.36985778808594,198.36985778808594,0.0,,197.3888702392578,197.3888702392578,0.0,,200.70376586914062,200.70376586914062,0.0,,1.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0326387882232666,2.0326387882232666,0.0,204.73904418945312,204.73904418945312,0.0,,2.0,2.0,0.0,1.9823832511901855,1.9823832511901855,0.0,202.70530700683594,202.70530700683594,0.0,,204.73904418945312,204.73904418945312,0.0,,202.70530700683594,202.70530700683594,0.0,,206.77064514160156,206.77064514160156,0.0,,2.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.3527485132217407,1.3527485132217407,0.0,244.58848571777344,244.58848571777344,0.0,,2.0,2.0,0.0,0.8993262052536011,0.8993262052536011,0.0,243.64036560058594,243.64036560058594,0.0,,244.58848571777344,244.58848571777344,0.0,,243.64036560058594,243.64036560058594,0.0,,245.93824768066406,245.93824768066406,0.0,,11.0
